"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0555",503,34,0,0,0,0,3,2,3,0,0,0,501,4,2,2,0.085745557858457,2013
"MLI0556",503,60,0,2,0,1,4,1,1,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0557",503,62,0,0,2,0,3,1,3,1,1,1,501,1,1,2,0.085745557858457,2013
"MLI0558",503,49,1,2,2,0,3,2,2,1,1,1,516,0,2,2,0.085745557858457,2013
"MLI0559",503,62,1,1,2,0,3,2,2,1,1,1,516,0,1,2,0.085745557858457,2013
"MLI0560",503,23,0,0,0,0,4,2,2,2,2,1,501,0,2,2,0.085745557858457,2013
"MLI0561",503,24,3,0,0,0,2,5,3,1,1,2,516,0,2,2,0.085745557858457,2013
"MLI0562",503,47,3,0,0,0,4,3,9,9,9,9,516,0,1,2,0.085745557858457,2013
"MLI0563",503,50,3,2,0,0,4,2,3,2,2,0,501,0,1,2,0.085745557858457,2013
"MLI0564",503,22,0,0,1,0,4,2,3,9,9,9,501,0,2,2,0.085745557858457,2013
"MLI0565",503,60,0,0,4,0,4,1,2,2,2,2,516,0,2,2,0.085745557858457,2013
"MLI0566",503,26,0,0,2,0,3,1,3,3,3,3,516,2,1,2,0.085745557858457,2013
"MLI0567",503,46,0,2,2,1,1,2,0,3,3,3,516,2,1,2,0.085745557858457,2013
"MLI0568",503,63,1,2,2,1,3,2,0,3,3,3,516,0,2,2,0.085745557858457,2013
"MLI0569",503,32,2,2,0,0,3,1,3,2,2,9,514,1,1,2,0.085745557858457,2013
"MLI0570",503,32,0,3,0,0,3,2,3,1,1,1,501,2,2,2,0.085745557858457,2013
"MLI0571",503,43,0,2,0,0,2,1,3,3,2,2,516,0,2,2,0.085745557858457,2013
"MLI0572",503,41,3,0,0,0,3,5,3,2,2,2,501,0,1,2,0.085745557858457,2013
"MLI0573",503,44,0,2,3,0,4,2,3,1,2,1,501,0,1,2,0.085745557858457,2013
"MLI0574",503,30,0,0,1,2,3,2,0,2,2,2,501,0,2,2,0.085745557858457,2013
"MLI0575",503,27,1,1,1,0,2,2,1,1,1,1,501,1,2,2,0.085745557858457,2013
"MLI0576",503,23,0,1,1,0,1,2,1,2,2,1,501,1,1,2,0.085745557858457,2013
"MLI0577",503,60,3,3,0,0,4,1,0,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0578",503,27,2,2,0,0,3,4,3,0,1,1,516,0,2,2,0.085745557858457,2013
"MLI0579",503,54,0,0,1,0,3,2,1,2,1,2,516,0,2,2,0.085745557858457,2013
"MLI0580",503,45,0,3,2,0,4,2,3,0,0,0,501,0,1,2,0.085745557858457,2013
"MLI0581",503,62,1,1,2,0,3,2,3,9,9,9,516,0,2,2,0.085745557858457,2013
"MLI0582",503,50,1,1,2,0,3,4,1,2,2,2,516,0,1,2,0.085745557858457,2013
"MLI0583",503,60,4,2,0,0,4,2,1,2,3,3,516,0,1,2,0.085745557858457,2013
"MLI0584",503,53,2,2,1,0,4,2,3,9,9,9,501,0,2,2,0.085745557858457,2013
"MLI0585",503,50,0,2,3,0,3,2,3,1,1,1,501,0,1,2,0.085745557858457,2013
"MLI0586",503,38,4,4,4,0,4,1,3,2,2,2,501,0,2,2,0.085745557858457,2013
"MLI0587",503,34,0,0,0,0,4,1,1,2,2,2,516,0,2,2,0.085745557858457,2013
"MLI0588",503,44,2,0,0,0,2,3,3,2,2,2,516,0,1,2,0.085745557858457,2013
"MLI0589",503,66,1,2,1,1,3,2,1,1,1,1,516,0,1,2,0.085745557858457,2013
"MLI0590",503,35,0,0,0,0,2,3,3,2,2,1,516,0,2,2,0.085745557858457,2013
"MLI0591",503,22,3,4,4,0,4,4,1,1,2,2,516,2,1,2,0.085745557858457,2013
"MLI0592",503,56,1,3,3,2,3,4,1,1,1,1,516,0,2,2,0.085745557858457,2013
"MLI0593",503,80,3,0,2,0,4,3,1,1,2,2,516,0,1,2,0.085745557858457,2013
"MLI0594",503,25,0,0,0,0,3,2,0,3,3,3,516,2,2,2,0.085745557858457,2013
"MLI0595",503,20,0,0,0,0,0,2,3,0,0,0,516,0,2,2,0.085745557858457,2013
"MLI0596",503,22,0,3,2,0,1,1,1,3,3,3,516,4,1,2,0.085745557858457,2013
"MLI0597",503,46,3,4,3,0,3,4,3,2,0,2,501,1,1,2,0.085745557858457,2013
"MLI0598",503,35,2,1,4,0,4,4,3,0,0,0,501,0,2,2,0.085745557858457,2013
"MLI0599",503,49,3,1,2,1,3,2,1,2,2,2,516,0,1,2,0.085745557858457,2013
"MLI0600",503,32,0,1,1,0,1,2,2,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0601",503,18,3,0,0,0,3,5,0,3,3,3,514,0,2,2,0.085745557858457,2013
"MLI0602",503,19,0,2,0,0,3,3,9,3,3,1,511,2,1,2,0.085745557858457,2013
"MLI0603",503,39,0,0,0,0,4,1,3,2,2,3,501,4,1,2,0.085745557858457,2013
"MLI0604",503,29,0,0,0,0,3,2,2,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0605",503,21,2,4,0,1,4,5,2,2,0,3,511,4,1,2,0.085745557858457,2013
"MLI0606",503,18,0,0,1,3,3,4,1,2,2,2,514,3,2,2,0.085745557858457,2013
"MLI0607",503,18,0,0,1,0,2,2,2,2,2,2,511,2,1,2,0.085745557858457,2013
"MLI0608",503,38,2,2,2,1,3,2,1,2,2,2,506,0,2,2,0.085745557858457,2013
"MLI0609",503,46,0,0,0,0,3,1,3,3,3,3,514,2,1,2,0.085745557858457,2013
"MLI0610",503,23,2,0,0,0,3,1,3,0,0,1,514,0,2,2,0.085745557858457,2013
"MLI0611",503,58,3,1,3,0,4,2,3,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0612",503,37,0,0,0,0,3,1,3,1,1,1,501,2,1,2,0.085745557858457,2013
"MLI0613",503,37,0,4,3,2,4,3,2,2,2,3,514,0,2,2,0.085745557858457,2013
"MLI0614",503,57,3,0,0,0,4,5,2,2,3,3,514,0,1,2,0.085745557858457,2013
"MLI0615",503,26,1,3,3,2,3,2,1,2,2,3,514,2,1,2,0.085745557858457,2013
"MLI0616",503,30,1,1,2,0,2,2,1,1,1,1,514,2,2,2,0.085745557858457,2013
"MLI0617",503,38,2,0,0,0,2,1,2,3,3,3,513,0,1,2,0.085745557858457,2013
"MLI0618",503,32,2,2,2,0,3,2,3,2,2,0,513,0,2,2,0.085745557858457,2013
"MLI0619",503,25,3,3,3,0,4,2,3,1,1,1,513,0,2,2,0.085745557858457,2013
"MLI0620",503,41,3,3,2,0,4,2,3,1,1,1,513,0,1,2,0.085745557858457,2013
"MLI0621",503,40,3,3,3,0,3,2,3,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0622",503,31,0,0,2,0,3,1,3,2,1,3,513,0,1,2,0.085745557858457,2013
"MLI0623",503,35,3,4,2,0,4,2,1,3,3,3,513,0,2,2,0.085745557858457,2013
"MLI0624",503,30,0,0,2,0,0,2,3,0,0,0,513,0,1,2,0.085745557858457,2013
"MLI0625",503,22,2,0,2,0,2,1,3,3,3,3,505,0,1,2,0.085745557858457,2013
"MLI0626",503,26,3,0,0,0,2,3,3,0,0,0,513,0,2,2,0.085745557858457,2013
"MLI0627",503,32,2,3,3,1,3,2,1,1,1,1,505,0,2,2,0.085745557858457,2013
"MLI0628",503,35,2,3,3,1,3,2,1,2,2,1,505,1,1,2,0.085745557858457,2013
"MLI0629",503,30,3,4,2,0,4,1,1,2,1,2,517,0,2,2,0.085745557858457,2013
"MLI0630",503,40,3,4,4,2,4,9,2,1,2,3,505,0,1,2,0.085745557858457,2013
"MLI0631",503,48,2,0,3,0,3,1,3,0,0,0,503,3,1,2,0.085745557858457,2013
"MLI0632",503,50,3,3,3,0,3,2,3,1,1,1,505,0,2,2,0.085745557858457,2013
"MLI0633",503,30,0,0,0,0,3,4,1,3,3,2,513,0,2,2,0.085745557858457,2013
"MLI0634",503,35,2,0,2,0,3,2,3,2,2,2,513,0,1,2,0.085745557858457,2013
"MLI0635",503,23,3,0,0,1,4,2,1,2,2,2,513,4,2,2,0.085745557858457,2013
"MLI0636",503,32,2,1,2,1,2,2,2,1,1,1,513,0,2,2,0.085745557858457,2013
"MLI0637",503,21,2,1,2,1,3,2,1,1,1,1,513,0,2,2,0.085745557858457,2013
"MLI0638",503,26,2,1,2,1,2,2,1,1,1,1,513,1,1,2,0.085745557858457,2013
"MLI0639",503,35,1,1,1,0,2,1,1,1,1,1,513,1,1,2,0.085745557858457,2013
"MLI0640",503,86,1,1,2,0,2,4,2,1,1,1,513,0,1,2,0.085745557858457,2013
"MLI0641",504,50,2,1,0,4,4,5,3,3,3,1,501,1,1,7,0.0805849953539734,2013
"MLI0642",504,48,1,1,2,1,4,4,3,2,2,2,511,0,2,7,0.0805849953539734,2013
"MLI0643",504,40,1,0,0,0,4,4,3,1,0,0,501,2,1,7,0.0805849953539734,2013
"MLI0644",504,40,0,0,0,0,3,4,3,1,1,1,501,1,2,7,0.0805849953539734,2013
"MLI0645",504,33,0,0,0,0,0,2,3,9,9,2,509,1,1,7,0.0805849953539734,2013
"MLI0646",504,40,2,0,3,0,3,4,3,9,9,9,517,1,2,7,0.0805849953539734,2013
"MLI0647",504,60,3,0,0,0,4,5,3,0,0,0,501,0,1,7,0.0805849953539734,2013
"MLI0648",504,31,1,0,0,0,3,4,3,0,0,0,514,0,2,7,0.0805849953539734,2013
"MLI0649",504,35,0,4,0,4,4,1,2,2,2,2,501,2,2,7,0.0805849953539734,2013
"MLI0650",504,58,0,4,0,2,4,1,2,2,2,2,501,3,1,7,0.0805849953539734,2013
"MLI0651",504,38,3,3,0,0,4,1,1,3,3,3,501,1,2,7,0.0805849953539734,2013
"MLI0652",504,35,0,0,0,0,0,5,3,3,3,3,504,0,1,7,0.0805849953539734,2013
"MLI0653",504,20,1,0,0,0,1,1,2,1,1,1,501,7,2,7,0.0805849953539734,2013
"MLI0654",504,40,2,4,4,4,4,4,3,2,0,2,504,0,1,7,0.0805849953539734,2013
"MLI0655",504,60,0,0,2,0,1,1,3,9,9,9,501,0,2,7,0.0805849953539734,2013
"MLI0656",504,57,0,0,2,0,1,1,1,3,2,1,517,2,1,7,0.0805849953539734,2013
"MLI0657",504,49,2,0,0,0,4,1,2,1,1,1,501,1,2,7,0.0805849953539734,2013
"MLI0658",504,63,2,0,1,0,3,4,3,3,3,3,501,0,1,7,0.0805849953539734,2013
"MLI0659",504,37,1,0,0,0,3,5,3,0,1,1,514,0,2,7,0.0805849953539734,2013
"MLI0660",504,35,2,0,3,0,4,1,3,3,3,3,501,0,1,7,0.0805849953539734,2013
"MLI0661",504,60,3,0,3,0,3,1,3,0,0,0,514,0,2,7,0.0805849953539734,2013
"MLI0662",504,35,0,0,0,0,3,2,3,1,1,2,501,0,1,7,0.0805849953539734,2013
"MLI0663",504,40,1,4,2,0,4,5,3,3,0,1,501,0,1,7,0.0805849953539734,2013
"MLI0664",504,58,2,2,2,0,4,1,2,2,2,2,501,1,2,7,0.0805849953539734,2013
"MLI0665",504,43,1,1,0,0,4,5,3,3,1,0,514,2,2,7,0.0805849953539734,2013
"MLI0666",504,34,0,0,0,0,4,4,3,2,1,2,513,2,1,7,0.0805849953539734,2013
"MLI0667",504,82,0,4,2,0,1,4,3,2,1,2,513,1,1,7,0.0805849953539734,2013
"MLI0668",504,40,1,0,0,0,2,5,3,2,1,3,514,2,2,7,0.0805849953539734,2013
"MLI0669",504,36,0,0,0,2,4,1,2,1,1,1,513,2,1,7,0.0805849953539734,2013
"MLI0670",504,47,0,0,0,0,4,1,3,1,1,3,514,0,2,7,0.0805849953539734,2013
"MLI0671",504,50,0,0,0,0,0,1,3,1,1,1,513,1,1,7,0.0805849953539734,2013
"MLI0672",504,32,2,0,0,0,2,4,3,1,1,0,513,2,2,7,0.0805849953539734,2013
"MLI0673",504,35,2,0,2,0,4,1,3,1,0,1,501,0,1,7,0.0805849953539734,2013
"MLI0674",504,24,0,0,0,0,0,4,3,0,2,2,501,1,2,7,0.0805849953539734,2013
"MLI0675",504,37,0,0,0,0,4,3,0,3,3,3,501,0,1,7,0.0805849953539734,2013
"MLI0676",504,36,4,0,0,4,4,1,1,1,1,1,501,0,2,7,0.0805849953539734,2013
"MLI0677",504,40,0,0,0,0,0,1,2,1,1,1,501,0,2,7,0.0805849953539734,2013
"MLI0678",504,57,0,0,0,0,0,5,3,1,1,2,517,0,1,7,0.0805849953539734,2013
"MLI0679",504,67,2,4,0,4,4,3,2,0,0,3,517,2,1,7,0.0805849953539734,2013
"MLI0680",504,40,3,0,0,0,4,1,0,2,2,3,501,1,2,7,0.0805849953539734,2013
"MLI0681",504,50,3,0,2,2,4,1,3,1,0,1,513,1,1,7,0.0805849953539734,2013
"MLI0682",504,29,3,0,3,0,4,2,3,2,2,2,514,1,2,7,0.0805849953539734,2013
"MLI0683",504,23,2,0,1,0,4,2,1,3,3,3,518,4,2,7,0.0805849953539734,2013
"MLI0684",504,46,2,2,4,0,4,1,1,1,1,1,511,4,1,7,0.0805849953539734,2013
"MLI0685",504,39,0,0,0,0,0,2,0,1,2,0,514,1,2,7,0.0805849953539734,2013
"MLI0686",504,50,0,0,0,0,0,4,2,9,9,9,517,2,1,7,0.0805849953539734,2013
"MLI0687",504,20,0,0,2,3,3,1,3,1,2,0,506,5,1,7,0.0805849953539734,2013
"MLI0688",504,52,4,0,0,2,3,1,0,1,1,3,501,3,2,7,0.0805849953539734,2013
"MLI0689",504,29,4,0,0,4,4,1,3,3,3,3,503,2,1,7,0.0805849953539734,2013
"MLI0690",504,25,4,0,0,4,4,5,3,3,3,3,513,1,2,7,0.0805849953539734,2013
"MLI0691",504,56,1,0,0,4,4,5,1,1,1,1,505,1,2,7,0.0805849953539734,2013
"MLI0692",504,20,4,1,0,4,4,1,1,3,2,3,501,1,1,7,0.0805849953539734,2013
"MLI0693",504,47,3,0,0,4,4,4,3,0,0,9,503,1,1,7,0.0805849953539734,2013
"MLI0694",504,40,3,0,2,4,4,4,2,0,0,0,501,0,2,7,0.0805849953539734,2013
"MLI0695",504,42,3,0,4,0,4,2,3,0,9,2,517,1,1,7,0.0805849953539734,2013
"MLI0696",504,27,0,0,0,0,2,1,3,0,0,0,517,1,2,7,0.0805849953539734,2013
"MLI0697",504,75,3,0,3,0,4,5,2,9,9,2,501,1,1,7,0.0805849953539734,2013
"MLI0698",504,55,3,0,0,0,4,2,3,9,9,2,501,0,2,7,0.0805849953539734,2013
"MLI0699",504,999,2,1,1,0,4,3,3,9,9,9,514,1,1,7,0.0805849953539734,2013
"MLI0700",504,28,4,4,4,0,4,5,3,1,1,1,504,0,2,7,0.0805849953539734,2013
"MLI0701",504,28,0,0,0,0,0,4,0,2,2,1,504,2,2,7,0.0805849953539734,2013
"MLI0702",504,35,0,2,0,0,2,5,3,0,0,0,501,1,1,7,0.0805849953539734,2013
"MLI0703",504,65,3,0,2,0,4,1,0,3,3,3,501,1,1,7,0.0805849953539734,2013
"MLI0704",504,40,3,4,2,0,4,5,3,3,2,2,512,1,2,7,0.0805849953539734,2013
"MLI0705",504,56,0,0,0,0,0,1,3,1,1,2,501,1,2,7,0.0805849953539734,2013
"MLI0706",504,43,0,0,0,0,2,1,1,2,2,2,501,1,1,7,0.0805849953539734,2013
"MLI0707",504,27,0,0,0,0,4,5,3,1,3,0,514,1,2,7,0.0805849953539734,2013
"MLI0708",504,55,4,0,2,4,4,5,3,3,1,1,501,1,1,7,0.0805849953539734,2013
"MLI0709",504,48,0,0,0,0,3,2,2,9,9,1,514,1,1,7,0.0805849953539734,2013
"MLI0710",504,26,0,0,0,0,0,1,3,0,1,1,518,1,2,7,0.0805849953539734,2013
"MLI0711",504,54,2,1,2,2,4,5,3,2,1,2,514,1,1,7,0.0805849953539734,2013
"MLI0712",504,35,0,0,0,2,4,1,2,3,3,3,514,0,2,7,0.0805849953539734,2013
"MLI0713",504,25,0,0,0,0,0,1,3,1,1,1,501,1,1,7,0.0805849953539734,2013
"MLI0714",504,20,1,0,0,0,1,5,3,1,1,2,517,1,2,7,0.0805849953539734,2013
"MLI0715",504,42,4,0,2,0,4,5,3,1,1,1,501,1,1,7,0.0805849953539734,2013
"MLI0716",504,18,0,2,0,0,0,5,1,2,1,1,517,2,2,7,0.0805849953539734,2013
"MLI0717",504,44,0,0,0,0,2,4,2,1,1,1,516,2,2,7,0.0805849953539734,2013
"MLI0718",504,57,2,0,4,0,4,4,3,1,1,1,517,1,1,7,0.0805849953539734,2013
"MLI0719",504,28,1,0,0,4,4,5,0,2,2,2,501,1,1,7,0.0805849953539734,2013
"MLI0720",504,55,3,4,1,4,4,1,2,3,3,2,501,1,2,7,0.0805849953539734,2013
"MLI0721",504,68,3,0,2,0,4,5,0,3,3,3,513,0,1,7,0.0805849953539734,2013
"MLI0722",504,25,1,0,0,0,2,2,3,1,1,1,513,0,2,7,0.0805849953539734,2013
"MLI0723",504,55,3,0,4,4,4,5,3,3,2,3,513,0,1,7,0.0805849953539734,2013
"MLI0724",504,35,0,0,0,0,2,5,3,3,1,1,513,2,2,7,0.0805849953539734,2013
"MLI0725",504,30,2,0,0,0,3,1,3,9,9,2,514,2,1,7,0.0805849953539734,2013
"MLI0726",504,40,0,0,0,0,0,4,3,1,1,1,517,2,2,7,0.0805849953539734,2013
"MLI0727",504,63,3,1,1,0,4,5,3,3,3,3,513,1,1,7,0.0805849953539734,2013
"MLI0728",504,60,2,3,0,0,4,4,3,3,2,2,513,1,2,7,0.0805849953539734,2013
"MLI0729",504,27,0,0,0,0,0,2,3,1,1,3,503,0,1,7,0.0805849953539734,2013
"MLI0730",504,55,3,0,0,0,4,4,3,3,3,1,503,0,2,7,0.0805849953539734,2013
"MLI0731",504,36,2,0,0,0,4,1,3,1,1,1,503,2,1,7,0.0805849953539734,2013
"MLI0732",504,30,2,0,0,0,2,5,1,3,3,3,503,0,2,7,0.0805849953539734,2013
"MLI0733",504,32,3,0,0,0,4,5,3,2,2,3,503,0,2,7,0.0805849953539734,2013
"MLI0734",504,37,3,2,0,0,4,2,2,2,1,1,503,2,1,7,0.0805849953539734,2013
"MLI0735",504,28,2,0,0,0,4,2,2,2,2,2,501,1,2,7,0.0805849953539734,2013
"MLI0736",504,37,1,0,0,0,4,5,3,1,1,0,503,2,1,7,0.0805849953539734,2013
"MLI0737",504,50,3,0,2,0,3,2,0,3,3,3,501,1,1,7,0.0805849953539734,2013
"MLI0738",504,49,0,0,0,0,0,1,2,1,1,1,501,0,2,7,0.0805849953539734,2013
"MLI0739",504,46,2,0,0,0,4,1,0,3,1,3,506,1,1,7,0.0805849953539734,2013
"MLI0740",504,32,0,0,0,0,4,1,3,1,1,3,513,2,2,7,0.0805849953539734,2013
"MLI0741",504,55,3,3,3,4,4,4,3,3,1,3,517,0,2,7,0.0805849953539734,2013
"MLI0742",504,36,3,0,0,0,0,1,0,3,1,3,504,1,1,7,0.0805849953539734,2013
"MLI0743",504,48,4,2,4,0,4,1,0,3,3,3,504,1,1,7,0.0805849953539734,2013
"MLI0744",504,34,3,3,3,0,4,5,3,2,2,2,504,0,2,7,0.0805849953539734,2013
"MLI0745",504,53,0,2,4,0,4,5,3,3,1,3,513,0,1,7,0.0805849953539734,2013
"MLI0746",504,20,2,2,0,0,4,4,3,3,3,3,513,2,2,7,0.0805849953539734,2013
"MLI0747",504,41,0,0,0,0,2,4,3,0,0,0,513,0,2,7,0.0805849953539734,2013
"MLI0748",504,52,1,0,3,0,3,3,2,9,9,1,513,1,1,7,0.0805849953539734,2013
"MLI0749",504,21,0,4,0,0,4,5,3,2,1,0,513,0,2,7,0.0805849953539734,2013
"MLI0750",504,70,1,1,2,2,2,4,3,1,1,1,513,0,1,7,0.0805849953539734,2013
"MLI0751",504,18,0,0,0,0,0,4,3,0,0,0,513,2,2,7,0.0805849953539734,2013
"MLI0752",504,35,0,0,0,0,1,4,3,1,0,0,513,1,1,7,0.0805849953539734,2013
"MLI0753",504,70,0,0,0,0,4,1,1,9,9,9,512,1,1,7,0.0805849953539734,2013
"MLI0754",504,20,0,0,0,0,0,4,3,3,3,3,501,1,2,7,0.0805849953539734,2013
"MLI0755",504,18,3,0,2,4,4,4,1,3,3,2,517,2,2,7,0.0805849953539734,2013
"MLI0756",504,29,1,1,1,4,4,1,3,3,3,1,517,1,1,7,0.0805849953539734,2013
"MLI0757",504,20,1,0,0,0,0,4,1,3,2,1,504,1,2,7,0.0805849953539734,2013
"MLI0758",504,54,0,0,3,0,4,1,1,1,0,1,517,1,1,7,0.0805849953539734,2013
"MLI0759",504,20,4,2,0,3,4,5,3,3,0,1,517,1,2,7,0.0805849953539734,2013
"MLI0760",504,68,3,0,3,4,4,1,3,3,3,3,517,1,1,7,0.0805849953539734,2013
"MLI0761",504,33,1,0,1,0,2,1,1,2,3,1,501,1,1,7,0.0805849953539734,2013
"MLI0762",504,80,2,0,0,0,2,1,0,3,3,3,501,0,2,7,0.0805849953539734,2013
"MLI0763",504,55,4,4,4,4,4,1,3,3,3,3,501,0,1,7,0.0805849953539734,2013
"MLI0764",504,50,4,0,4,0,4,5,3,3,2,3,501,0,2,7,0.0805849953539734,2013
"MLI0765",504,30,0,0,0,0,0,4,3,0,0,0,501,0,2,7,0.0805849953539734,2013
"MLI0766",504,32,0,0,0,0,4,3,3,2,2,2,501,1,1,7,0.0805849953539734,2013
"MLI0767",504,42,2,1,1,0,4,1,1,3,3,3,501,1,1,7,0.0805849953539734,2013
"MLI0768",504,37,2,2,0,0,4,4,1,3,3,3,501,0,2,7,0.0805849953539734,2013
"MLI0769",504,39,0,0,0,0,2,4,3,3,2,2,501,1,1,7,0.0805849953539734,2013
"MLI0770",504,42,2,0,2,0,4,2,2,9,1,1,501,0,2,7,0.0805849953539734,2013
"MLI0771",504,57,4,4,0,4,4,5,1,1,1,1,501,1,1,7,0.0805849953539734,2013
"MLI0772",504,35,4,4,4,4,4,5,3,1,1,9,514,0,2,7,0.0805849953539734,2013
"MLI0773",504,18,0,0,0,0,0,2,2,1,1,1,514,1,2,7,0.0805849953539734,2013
"MLI0774",504,44,0,0,0,0,0,5,3,1,2,9,514,0,1,7,0.0805849953539734,2013
"MLI0775",504,37,0,4,4,4,4,5,3,3,3,3,514,1,1,7,0.0805849953539734,2013
"MLI0776",504,23,1,1,3,4,4,4,3,3,3,3,514,2,2,7,0.0805849953539734,2013
"MLI0777",504,55,0,0,0,0,0,4,3,1,1,1,517,1,1,7,0.0805849953539734,2013
"MLI0778",504,18,2,0,1,1,3,4,3,3,3,2,517,2,2,7,0.0805849953539734,2013
"MLI0779",504,35,4,0,2,0,4,5,3,3,3,3,506,1,1,7,0.0805849953539734,2013
"MLI0780",504,38,1,0,2,1,4,1,0,9,3,3,517,1,2,7,0.0805849953539734,2013
"MLI0781",504,26,0,0,0,0,3,5,3,3,3,1,504,0,1,7,0.0805849953539734,2013
"MLI0782",504,28,0,0,0,0,3,4,3,1,1,1,501,1,2,7,0.0805849953539734,2013
"MLI0783",504,44,4,0,2,4,4,1,1,2,2,2,504,1,1,7,0.0805849953539734,2013
"MLI0784",504,25,2,0,2,0,4,4,2,3,3,3,517,2,2,7,0.0805849953539734,2013
"MLI0785",504,65,0,0,0,0,0,1,0,3,3,3,517,0,2,7,0.0805849953539734,2013
"MLI0786",504,51,0,0,4,4,4,1,3,3,3,3,501,1,1,7,0.0805849953539734,2013
"MLI0787",504,20,0,0,0,0,0,5,3,9,1,9,501,1,1,7,0.0805849953539734,2013
"MLI0788",504,52,0,0,0,0,0,1,1,9,9,9,510,6,2,7,0.0805849953539734,2013
"MLI0789",504,50,4,0,1,4,4,4,0,3,3,3,517,1,2,7,0.0805849953539734,2013
"MLI0790",504,25,1,0,4,4,4,4,3,3,3,2,501,6,1,7,0.0805849953539734,2013
"MLI0791",504,42,0,0,0,0,2,1,1,2,2,2,501,3,1,7,0.0805849953539734,2013
"MLI0792",504,26,0,0,0,0,0,2,2,1,1,1,512,3,2,7,0.0805849953539734,2013
"MLI0793",504,90,0,0,0,0,0,4,2,0,1,1,513,3,1,7,0.0805849953539734,2013
"MLI0794",504,32,0,0,0,0,0,1,2,1,1,1,514,2,2,7,0.0805849953539734,2013
"MLI0795",504,45,0,0,0,4,4,3,0,1,3,3,9995,2,1,7,0.0805849953539734,2013
"MLI0796",504,58,4,0,0,4,4,3,3,9,3,3,517,1,2,7,0.0805849953539734,2013
"MLI0797",504,25,0,0,0,0,3,1,3,2,2,2,501,1,2,7,0.0805849953539734,2013
"MLI0798",504,79,0,0,2,0,0,1,2,0,0,9,514,8,1,7,0.0805849953539734,2013
"MLI0799",504,61,0,0,0,0,3,1,3,1,1,1,514,6,1,7,0.0805849953539734,2013
"MLI0800",504,29,0,0,2,3,4,4,3,3,3,3,509,2,2,7,0.0805849953539734,2013
"MLI0801",504,40,0,0,1,4,4,5,2,2,2,2,501,0,2,7,0.0805849953539734,2013
"MLI0802",504,55,3,0,0,4,4,5,3,3,3,3,504,1,1,7,0.0805849953539734,2013
"MLI0803",504,23,0,0,0,0,0,5,2,2,2,1,501,1,2,7,0.0805849953539734,2013
"MLI0804",504,35,0,0,0,0,0,1,3,1,1,1,504,1,1,7,0.0805849953539734,2013
"MLI0805",504,42,4,0,4,4,4,1,3,1,3,1,501,5,1,7,0.0805849953539734,2013
"MLI0806",504,38,0,0,0,4,4,5,3,3,3,0,501,5,2,7,0.0805849953539734,2013
"MLI0807",504,53,3,0,2,0,4,1,0,3,3,3,514,1,1,7,0.0805849953539734,2013
"MLI0808",504,26,0,0,0,0,0,1,1,2,2,3,504,5,2,7,0.0805849953539734,2013
"MLI0809",504,67,3,0,0,0,4,3,3,0,1,1,501,0,1,7,0.0805849953539734,2013
"MLI0810",504,39,3,0,0,0,4,5,2,1,1,1,501,0,2,7,0.0805849953539734,2013
"MLI0811",504,30,4,0,0,0,4,5,3,3,3,3,514,0,1,7,0.0805849953539734,2013
"MLI0812",504,999,4,0,0,4,4,4,0,3,3,3,514,0,2,7,0.0805849953539734,2013
"MLI0813",504,36,0,0,0,0,0,1,2,2,1,0,501,0,2,7,0.0805849953539734,2013
"MLI0814",504,46,0,0,0,0,0,1,3,1,1,2,501,2,1,7,0.0805849953539734,2013
"MLI0815",504,51,3,2,2,4,4,5,3,3,3,3,501,2,1,7,0.0805849953539734,2013
"MLI0816",504,30,2,2,2,0,4,4,0,3,3,3,501,1,2,7,0.0805849953539734,2013
"MLI0817",504,53,0,2,0,0,3,1,3,1,0,1,503,2,1,7,0.0805849953539734,2013
"MLI0818",504,40,1,0,2,0,3,3,2,0,0,0,503,0,2,7,0.0805849953539734,2013
"MLI0819",504,56,4,0,3,3,4,2,3,1,1,2,503,0,1,7,0.0805849953539734,2013
"MLI0820",504,46,0,0,0,0,4,1,3,3,0,0,503,0,2,7,0.0805849953539734,2013
"MLI0821",504,34,3,4,0,0,4,5,3,9,2,0,503,0,2,7,0.0805849953539734,2013
"MLI0822",504,30,2,4,0,0,4,1,3,1,2,1,503,1,1,7,0.0805849953539734,2013
"MLI0823",504,55,1,4,2,0,4,1,0,0,0,0,503,0,1,7,0.0805849953539734,2013
"MLI0824",504,27,2,4,4,0,4,2,9,1,9,9,503,0,2,7,0.0805849953539734,2013
"MLI0825",504,32,1,2,0,4,4,4,2,1,2,3,503,2,2,7,0.0805849953539734,2013
"MLI0826",504,41,3,0,0,0,4,2,0,2,1,1,503,0,1,7,0.0805849953539734,2013
"MLI0827",504,35,2,2,2,0,3,4,3,9,0,1,503,0,2,7,0.0805849953539734,2013
"MLI0828",504,42,2,1,1,0,3,2,2,1,1,1,503,0,1,7,0.0805849953539734,2013
