"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0547",502,35,0,0,0,0,2,2,3,1,1,1,511,5,1,8,0.107083797737243,2015
"MLI0548",502,20,1,0,0,0,2,5,3,1,2,2,501,3,2,8,0.107083797737243,2015
"MLI0549",502,76,2,0,3,1,3,1,3,1,1,1,501,0,1,8,0.107083797737243,2015
"MLI0550",502,50,2,0,1,0,3,1,3,0,1,1,512,3,2,8,0.107083797737243,2015
"MLI0551",502,57,0,0,0,0,1,1,3,1,1,2,501,0,1,8,0.107083797737243,2015
"MLI0552",502,27,0,0,0,0,0,1,2,2,2,2,501,3,2,8,0.107083797737243,2015
"MLI0553",502,31,0,0,0,0,0,1,3,1,1,2,501,1,2,8,0.107083797737243,2015
"MLI0554",502,39,0,0,0,0,0,5,3,1,0,2,517,1,1,8,0.107083797737243,2015
"MLI0555",502,60,0,0,0,0,0,1,2,1,0,1,514,1,2,8,0.107083797737243,2015
"MLI0556",502,29,0,0,0,0,0,5,3,1,0,1,517,1,1,8,0.107083797737243,2015
"MLI0557",502,57,0,0,0,0,1,2,3,1,1,2,517,1,1,8,0.107083797737243,2015
"MLI0558",502,37,0,0,1,0,1,2,3,2,1,1,514,0,2,8,0.107083797737243,2015
"MLI0559",502,25,1,0,0,0,2,2,2,2,1,2,517,0,1,8,0.107083797737243,2015
"MLI0560",502,47,0,0,0,0,1,2,2,2,2,1,517,0,2,8,0.107083797737243,2015
"MLI0561",502,35,0,0,3,2,4,1,3,2,2,3,501,0,1,8,0.107083797737243,2015
"MLI0562",502,45,0,0,0,0,2,2,1,2,2,3,504,0,2,8,0.107083797737243,2015
"MLI0563",502,44,0,0,2,2,3,4,1,1,1,1,509,1,1,8,0.107083797737243,2015
"MLI0564",502,20,0,0,0,2,3,2,1,2,2,3,517,2,2,8,0.107083797737243,2015
"MLI0565",502,20,0,0,0,0,2,1,3,1,1,1,501,2,2,8,0.107083797737243,2015
"MLI0566",502,47,0,0,0,0,0,1,3,2,2,2,517,2,1,8,0.107083797737243,2015
"MLI0567",502,53,0,0,0,0,0,2,3,1,1,1,517,1,2,8,0.107083797737243,2015
"MLI0568",502,29,0,0,0,0,0,2,3,1,0,2,512,3,1,8,0.107083797737243,2015
"MLI0569",502,32,0,0,0,0,0,1,3,1,1,1,517,1,2,8,0.107083797737243,2015
"MLI0570",502,30,0,3,2,0,4,5,2,0,0,3,501,0,2,8,0.107083797737243,2015
"MLI0571",502,33,2,0,2,0,3,5,3,0,2,1,517,0,1,8,0.107083797737243,2015
"MLI0572",502,32,3,0,0,0,3,5,3,0,0,1,501,0,1,8,0.107083797737243,2015
"MLI0573",502,63,0,4,0,0,0,1,3,1,1,1,514,1,2,8,0.107083797737243,2015
"MLI0574",502,36,0,0,0,0,0,4,3,1,1,2,517,1,1,8,0.107083797737243,2015
"MLI0575",502,63,1,0,0,0,2,2,3,2,2,2,512,0,1,8,0.107083797737243,2015
"MLI0576",502,31,0,0,0,0,2,3,2,2,2,2,517,0,2,8,0.107083797737243,2015
"MLI0577",502,54,0,0,0,0,2,5,3,0,0,1,501,0,2,8,0.107083797737243,2015
"MLI0578",502,52,0,0,0,0,0,3,3,1,2,2,501,0,1,8,0.107083797737243,2015
"MLI0579",502,23,0,0,0,0,1,4,2,1,1,2,513,2,1,8,0.107083797737243,2015
"MLI0580",502,65,0,0,3,0,2,5,2,1,1,0,501,0,2,8,0.107083797737243,2015
"MLI0581",502,20,0,0,0,0,2,4,3,1,1,0,501,2,2,8,0.107083797737243,2015
"MLI0582",502,35,0,0,0,0,1,1,3,1,2,2,514,1,1,8,0.107083797737243,2015
"MLI0583",502,47,0,0,0,0,1,2,3,1,1,2,501,0,1,8,0.107083797737243,2015
"MLI0584",502,29,1,0,0,0,2,2,2,1,1,2,501,0,2,8,0.107083797737243,2015
"MLI0585",502,26,0,0,0,0,0,3,3,1,1,1,501,0,2,8,0.107083797737243,2015
"MLI0586",502,40,0,0,0,0,0,5,3,0,0,1,501,0,1,8,0.107083797737243,2015
"MLI0587",502,59,2,0,0,0,3,4,3,0,1,1,501,0,1,8,0.107083797737243,2015
"MLI0588",502,20,0,0,0,0,2,4,3,0,0,0,501,2,2,8,0.107083797737243,2015
"MLI0589",502,30,0,4,0,0,3,4,3,0,0,0,501,0,2,8,0.107083797737243,2015
"MLI0590",502,42,0,0,0,0,0,2,3,1,1,1,501,0,1,8,0.107083797737243,2015
"MLI0591",502,28,0,0,0,0,1,3,2,2,2,1,501,0,1,8,0.107083797737243,2015
"MLI0592",502,30,0,0,0,0,2,1,3,1,1,2,501,0,2,8,0.107083797737243,2015
"MLI0593",502,32,0,0,1,0,3,1,3,0,1,1,501,0,2,8,0.107083797737243,2015
"MLI0594",502,47,0,0,2,0,3,5,3,1,1,0,501,0,1,8,0.107083797737243,2015
"MLI0595",502,76,2,0,2,0,2,1,3,0,0,2,511,0,1,8,0.107083797737243,2015
"MLI0596",502,35,2,3,2,0,4,4,2,1,1,1,501,2,2,8,0.107083797737243,2015
"MLI0597",502,48,4,0,1,0,4,2,3,2,2,1,501,2,2,8,0.107083797737243,2015
"MLI0598",502,20,0,0,0,0,0,4,3,0,0,0,501,2,1,8,0.107083797737243,2015
"MLI0599",502,52,2,0,1,0,2,1,2,2,2,2,501,2,1,8,0.107083797737243,2015
"MLI0600",502,30,0,0,0,0,1,2,3,1,1,2,501,1,2,8,0.107083797737243,2015
"MLI0601",502,35,0,0,0,0,2,5,3,0,0,9,501,1,2,8,0.107083797737243,2015
"MLI0602",502,52,2,0,0,0,3,1,3,9,2,2,501,0,1,8,0.107083797737243,2015
"MLI0603",502,75,2,0,0,0,4,4,3,2,2,3,501,0,1,8,0.107083797737243,2015
"MLI0604",502,48,2,0,2,0,3,4,2,1,1,1,501,0,2,8,0.107083797737243,2015
"MLI0605",502,61,4,4,1,0,4,5,3,0,0,0,501,0,2,8,0.107083797737243,2015
"MLI0606",502,76,0,4,0,0,0,3,3,0,3,1,501,0,1,8,0.107083797737243,2015
"MLI0607",502,38,0,0,0,0,1,2,3,1,1,1,501,3,1,8,0.107083797737243,2015
"MLI0608",502,45,0,0,0,0,1,3,2,1,1,2,514,0,2,8,0.107083797737243,2015
"MLI0609",502,55,0,0,1,0,3,1,3,1,1,9,501,0,2,8,0.107083797737243,2015
"MLI0610",502,46,0,0,0,0,2,1,3,1,1,1,501,0,1,8,0.107083797737243,2015
"MLI0611",502,72,3,0,2,0,4,4,3,3,3,3,501,0,1,8,0.107083797737243,2015
"MLI0612",502,30,2,0,3,2,4,4,0,2,2,2,501,2,2,8,0.107083797737243,2015
"MLI0613",502,34,0,0,0,0,3,1,3,1,1,3,501,1,2,8,0.107083797737243,2015
"MLI0614",502,50,0,0,0,0,0,1,3,1,0,1,501,0,1,8,0.107083797737243,2015
"MLI0615",502,41,0,0,0,0,2,2,3,1,1,2,501,0,1,8,0.107083797737243,2015
"MLI0616",502,32,0,0,0,0,1,2,2,2,2,2,501,0,2,8,0.107083797737243,2015
"MLI0617",502,36,0,0,0,0,0,5,3,1,1,1,511,1,2,8,0.107083797737243,2015
"MLI0618",502,18,0,0,0,0,0,1,2,2,2,2,511,3,1,8,0.107083797737243,2015
"MLI0619",502,52,3,2,2,0,3,1,3,3,3,3,511,0,1,8,0.107083797737243,2015
"MLI0620",502,19,0,0,0,0,1,2,3,1,1,1,511,2,2,8,0.107083797737243,2015
"MLI0621",502,32,2,0,1,0,3,1,3,1,1,1,511,0,2,8,0.107083797737243,2015
"MLI0622",502,45,0,0,0,0,2,1,3,0,1,1,511,0,1,8,0.107083797737243,2015
"MLI0623",502,83,1,0,1,0,2,2,2,2,2,1,511,0,1,8,0.107083797737243,2015
"MLI0624",502,71,0,0,0,0,0,1,2,1,1,2,511,0,2,8,0.107083797737243,2015
"MLI0625",502,25,0,0,0,0,0,1,3,1,2,1,511,0,1,8,0.107083797737243,2015
"MLI0626",502,38,0,0,0,0,0,5,2,1,2,1,511,0,2,8,0.107083797737243,2015
"MLI0627",502,64,2,4,2,0,3,2,3,0,0,0,511,0,1,8,0.107083797737243,2015
"MLI0628",502,50,3,4,3,0,4,4,2,2,2,2,511,0,2,8,0.107083797737243,2015
"MLI0629",502,40,0,0,1,0,1,2,3,1,1,1,511,0,2,8,0.107083797737243,2015
"MLI0630",502,51,0,0,0,0,2,1,3,1,0,1,511,0,1,8,0.107083797737243,2015
"MLI0631",502,35,0,0,0,0,1,2,3,1,1,2,514,0,1,8,0.107083797737243,2015
"MLI0632",502,40,0,0,0,0,0,3,3,1,1,2,514,0,2,8,0.107083797737243,2015
"MLI0633",502,22,0,0,2,0,1,5,3,1,1,2,501,0,2,8,0.107083797737243,2015
"MLI0634",502,48,0,0,0,0,1,1,3,1,9,1,501,2,1,8,0.107083797737243,2015
"MLI0635",502,40,2,0,3,0,3,4,1,0,1,1,501,2,2,8,0.107083797737243,2015
"MLI0636",502,54,0,3,0,0,2,5,2,2,3,2,501,0,1,8,0.107083797737243,2015
"MLI0637",502,40,3,4,2,0,3,1,3,1,1,1,501,0,2,8,0.107083797737243,2015
"MLI0638",502,30,0,0,0,0,0,1,3,9,1,2,517,2,1,8,0.107083797737243,2015
"MLI0639",502,31,0,1,0,0,0,2,3,2,2,2,501,0,1,8,0.107083797737243,2015
"MLI0640",502,39,0,0,0,0,0,3,3,2,1,2,501,0,2,8,0.107083797737243,2015
"MLI0641",502,34,0,0,0,0,1,1,3,2,2,1,501,1,2,8,0.107083797737243,2015
"MLI0642",502,53,0,0,0,0,0,5,3,1,0,1,501,0,1,8,0.107083797737243,2015
"MLI0643",502,44,0,0,2,0,2,4,3,0,0,1,501,2,1,8,0.107083797737243,2015
"MLI0644",502,53,2,0,3,0,3,2,3,1,1,1,513,0,2,8,0.107083797737243,2015
"MLI0645",502,39,0,3,2,0,3,1,3,0,1,0,501,0,1,8,0.107083797737243,2015
"MLI0646",502,39,2,4,0,0,4,1,2,9,1,1,501,0,2,8,0.107083797737243,2015
"MLI0647",502,60,0,0,0,0,1,3,3,1,1,3,501,3,1,8,0.107083797737243,2015
"MLI0648",502,34,0,0,0,0,1,1,2,1,1,2,501,0,2,8,0.107083797737243,2015
"MLI0649",502,60,0,0,0,0,0,5,3,1,1,9,511,0,2,8,0.107083797737243,2015
"MLI0650",502,54,0,0,0,0,0,1,3,1,1,9,511,0,1,8,0.107083797737243,2015
"MLI0651",502,45,0,0,0,0,1,4,3,2,2,1,511,2,2,8,0.107083797737243,2015
"MLI0652",502,56,0,0,0,0,0,5,3,2,3,1,511,2,1,8,0.107083797737243,2015
"MLI0653",502,55,0,0,0,0,1,1,2,1,1,3,511,1,1,8,0.107083797737243,2015
"MLI0654",502,35,0,0,0,0,0,3,3,1,1,2,511,1,2,8,0.107083797737243,2015
"MLI0655",502,70,1,0,0,0,2,1,3,1,1,2,511,0,1,8,0.107083797737243,2015
"MLI0656",502,54,0,0,0,1,2,1,2,2,1,3,511,3,2,8,0.107083797737243,2015
"MLI0657",502,32,0,0,2,0,2,4,3,3,3,3,501,2,1,8,0.107083797737243,2015
"MLI0658",502,45,2,2,3,0,4,4,2,1,1,1,511,0,2,8,0.107083797737243,2015
"MLI0659",502,31,0,0,1,0,2,5,2,1,1,1,511,2,2,8,0.107083797737243,2015
"MLI0660",502,44,0,0,0,0,0,5,3,2,3,3,501,0,1,8,0.107083797737243,2015
"MLI0661",502,32,0,0,0,0,2,2,3,1,1,1,511,0,2,8,0.107083797737243,2015
"MLI0662",502,35,0,0,0,0,0,4,3,0,1,1,511,1,1,8,0.107083797737243,2015
"MLI0663",502,30,0,0,0,0,0,4,3,1,1,1,511,1,2,8,0.107083797737243,2015
"MLI0664",502,35,0,0,0,0,0,1,3,1,1,1,511,0,1,8,0.107083797737243,2015
"MLI0665",502,35,0,0,0,0,0,5,3,1,1,1,501,1,2,8,0.107083797737243,2015
"MLI0666",502,38,0,0,0,0,0,1,2,2,1,1,511,5,1,8,0.107083797737243,2015
"MLI0667",502,25,0,0,0,3,4,1,2,1,1,0,501,4,1,8,0.107083797737243,2015
"MLI0668",502,20,0,0,0,0,2,5,1,3,1,1,510,4,2,8,0.107083797737243,2015
"MLI0669",502,39,0,0,1,0,3,1,3,2,1,3,511,2,2,8,0.107083797737243,2015
"MLI0670",502,34,0,0,2,0,1,1,3,2,1,2,501,2,1,8,0.107083797737243,2015
"MLI0671",502,25,0,0,0,0,2,3,1,2,2,3,501,3,1,8,0.107083797737243,2015
"MLI0672",502,30,2,0,1,0,3,2,1,2,1,2,501,1,2,8,0.107083797737243,2015
"MLI0673",502,41,0,4,2,0,3,5,3,1,1,9,501,0,2,8,0.107083797737243,2015
"MLI0674",502,69,0,0,0,0,1,1,3,1,2,2,511,2,1,8,0.107083797737243,2015
"MLI0675",502,40,4,0,2,0,4,5,3,1,2,2,501,0,1,8,0.107083797737243,2015
"MLI0676",502,18,0,0,0,0,2,3,3,1,1,1,501,2,2,8,0.107083797737243,2015
"MLI0677",502,35,0,4,3,0,2,4,3,2,1,1,501,0,2,8,0.107083797737243,2015
"MLI0678",502,70,0,0,0,0,1,3,2,2,2,2,501,0,1,8,0.107083797737243,2015
"MLI0679",502,55,3,4,0,0,2,1,3,2,1,1,501,2,1,8,0.107083797737243,2015
"MLI0680",502,35,0,0,0,0,1,2,2,2,2,1,501,0,2,8,0.107083797737243,2015
"MLI0681",502,20,0,0,1,0,3,1,3,1,2,2,501,3,2,8,0.107083797737243,2015
"MLI0682",502,28,3,0,3,0,3,1,3,0,0,0,501,2,1,8,0.107083797737243,2015
"MLI0683",502,45,1,0,0,0,4,2,2,1,1,1,501,0,2,8,0.107083797737243,2015
"MLI0684",502,32,2,3,2,1,2,4,2,2,1,1,501,0,1,8,0.107083797737243,2015
"MLI0685",502,50,3,4,0,0,3,5,3,1,1,0,501,0,1,8,0.107083797737243,2015
"MLI0686",502,23,2,4,0,0,4,1,3,0,0,0,501,0,2,8,0.107083797737243,2015
"MLI0687",502,32,1,0,0,0,2,1,3,2,2,2,501,0,2,8,0.107083797737243,2015
"MLI0688",502,54,0,0,0,0,1,1,3,1,1,1,501,2,1,8,0.107083797737243,2015
"MLI0689",502,33,2,0,0,0,2,1,3,1,1,2,501,1,2,8,0.107083797737243,2015
"MLI0690",502,45,3,0,2,0,4,1,3,0,1,1,501,0,2,8,0.107083797737243,2015
"MLI0691",502,29,0,0,4,0,3,5,3,2,2,2,501,0,1,8,0.107083797737243,2015
"MLI0692",502,70,3,0,2,0,4,4,2,1,1,1,501,0,1,8,0.107083797737243,2015
"MLI0693",502,45,2,4,0,0,4,5,1,0,0,0,501,0,2,8,0.107083797737243,2015
"MLI0694",502,41,1,0,0,0,4,4,3,1,1,1,501,0,2,8,0.107083797737243,2015
"MLI0695",502,60,3,0,0,0,4,1,3,1,1,1,501,2,1,8,0.107083797737243,2015
"MLI0696",502,25,0,0,0,0,1,2,3,1,1,2,501,0,1,8,0.107083797737243,2015
"MLI0697",503,51,0,4,2,0,4,4,3,1,3,2,516,0,2,2,0.0523850629849426,2015
"MLI0698",503,44,0,4,0,0,4,1,3,2,1,2,516,2,1,2,0.0523850629849426,2015
"MLI0699",503,45,2,0,0,0,3,2,2,1,1,1,516,2,2,2,0.0523850629849426,2015
"MLI0700",503,39,0,0,2,0,2,1,3,0,0,1,516,2,1,2,0.0523850629849426,2015
"MLI0701",503,44,2,0,2,0,2,4,1,1,1,1,516,2,1,2,0.0523850629849426,2015
"MLI0702",503,50,3,2,2,0,3,4,2,0,0,1,516,2,2,2,0.0523850629849426,2015
"MLI0703",503,50,0,2,0,0,3,2,3,0,0,3,516,1,1,2,0.0523850629849426,2015
"MLI0704",503,40,1,0,2,0,4,4,2,2,3,2,516,0,2,2,0.0523850629849426,2015
"MLI0705",503,23,0,0,0,0,4,4,2,3,3,3,516,2,2,2,0.0523850629849426,2015
"MLI0706",503,33,0,3,2,0,4,1,3,0,0,3,516,1,1,2,0.0523850629849426,2015
"MLI0707",503,45,1,0,0,0,2,4,2,1,1,2,501,0,2,2,0.0523850629849426,2015
"MLI0708",503,52,1,0,0,0,3,3,3,2,2,1,516,2,1,2,0.0523850629849426,2015
"MLI0709",503,65,0,1,0,0,3,4,2,1,1,1,514,0,1,2,0.0523850629849426,2015
"MLI0710",503,35,0,0,0,0,2,2,2,1,1,1,516,1,2,2,0.0523850629849426,2015
"MLI0711",503,33,3,1,2,0,3,1,2,2,2,2,516,0,1,2,0.0523850629849426,2015
"MLI0712",503,25,0,0,0,0,4,1,0,3,3,3,501,0,2,2,0.0523850629849426,2015
"MLI0713",503,32,0,0,0,0,3,4,3,0,1,3,501,2,2,2,0.0523850629849426,2015
"MLI0714",503,34,0,0,0,0,0,1,0,0,0,3,516,1,1,2,0.0523850629849426,2015
"MLI0715",503,37,0,0,0,2,3,1,1,1,1,1,517,6,2,2,0.0523850629849426,2015
"MLI0716",503,42,0,0,0,0,2,4,3,0,0,0,516,1,1,2,0.0523850629849426,2015
"MLI0717",503,32,0,0,0,0,3,2,2,1,2,2,516,7,1,2,0.0523850629849426,2015
"MLI0718",503,39,0,0,0,0,1,4,2,1,1,1,514,0,2,2,0.0523850629849426,2015
"MLI0719",503,30,0,0,0,2,3,1,1,1,1,3,516,1,1,2,0.0523850629849426,2015
"MLI0720",503,18,0,0,0,0,0,4,1,3,3,3,516,2,2,2,0.0523850629849426,2015
"MLI0721",503,46,0,0,0,0,3,4,3,0,0,0,501,0,2,2,0.0523850629849426,2015
"MLI0722",503,42,0,2,0,0,3,5,3,2,2,3,501,2,1,2,0.0523850629849426,2015
"MLI0723",503,33,0,0,0,0,2,5,3,1,1,1,501,2,2,2,0.0523850629849426,2015
"MLI0724",503,52,0,2,2,0,2,3,3,1,1,0,501,1,1,2,0.0523850629849426,2015
"MLI0725",503,50,0,2,2,0,2,4,2,1,1,1,507,1,1,2,0.0523850629849426,2015
"MLI0726",503,54,0,0,3,0,4,2,2,1,1,1,501,0,2,2,0.0523850629849426,2015
"MLI0727",503,45,0,3,0,0,4,2,3,1,1,1,501,1,1,2,0.0523850629849426,2015
"MLI0728",503,35,0,0,0,0,2,3,3,2,2,2,503,4,2,2,0.0523850629849426,2015
"MLI0729",503,20,3,0,3,0,4,1,0,2,1,3,501,0,2,2,0.0523850629849426,2015
"MLI0730",503,30,0,0,0,0,2,5,3,1,2,2,501,0,1,2,0.0523850629849426,2015
"MLI0731",503,30,1,0,2,0,3,2,1,1,1,1,501,0,2,2,0.0523850629849426,2015
"MLI0732",503,56,0,0,0,0,3,4,3,1,1,1,501,0,1,2,0.0523850629849426,2015
"MLI0733",503,80,2,0,2,0,2,4,2,0,0,1,501,2,1,2,0.0523850629849426,2015
"MLI0734",503,29,3,0,3,0,4,2,2,0,1,1,501,0,2,2,0.0523850629849426,2015
"MLI0735",503,25,0,3,0,0,2,3,2,1,1,2,501,1,1,2,0.0523850629849426,2015
"MLI0736",503,24,0,0,0,0,3,2,1,2,2,3,501,2,2,2,0.0523850629849426,2015
"MLI0737",503,39,0,0,0,0,3,4,2,2,2,2,516,0,2,2,0.0523850629849426,2015
"MLI0738",503,46,0,0,0,0,3,2,2,1,1,1,516,0,1,2,0.0523850629849426,2015
"MLI0739",503,40,0,0,2,0,1,4,2,1,0,0,516,0,2,2,0.0523850629849426,2015
"MLI0740",503,47,0,0,0,0,2,2,3,0,0,1,516,1,1,2,0.0523850629849426,2015
"MLI0741",503,39,0,0,0,0,3,2,2,1,1,1,516,2,1,2,0.0523850629849426,2015
"MLI0742",503,23,0,0,2,0,2,4,2,1,1,1,516,0,2,2,0.0523850629849426,2015
"MLI0743",503,62,0,0,1,0,3,2,2,1,1,3,516,0,1,2,0.0523850629849426,2015
"MLI0744",503,33,1,0,0,1,2,1,2,2,1,3,516,2,2,2,0.0523850629849426,2015
"MLI0745",503,30,0,0,0,0,0,1,3,0,0,0,516,0,2,2,0.0523850629849426,2015
"MLI0746",503,37,0,3,0,0,3,4,3,2,2,0,516,0,1,2,0.0523850629849426,2015
"MLI0747",503,40,1,3,2,0,2,4,2,1,1,1,516,0,2,2,0.0523850629849426,2015
"MLI0748",503,29,0,0,0,0,2,4,3,1,2,2,516,0,1,2,0.0523850629849426,2015
"MLI0749",503,19,0,3,1,0,2,2,2,0,2,1,516,1,1,2,0.0523850629849426,2015
"MLI0750",503,31,0,4,3,0,2,4,2,1,1,1,516,0,2,2,0.0523850629849426,2015
"MLI0751",503,43,0,0,0,0,2,2,2,2,2,2,516,1,1,2,0.0523850629849426,2015
"MLI0752",503,35,0,0,2,0,3,2,1,3,3,3,516,0,2,2,0.0523850629849426,2015
"MLI0753",503,40,0,0,0,0,2,4,3,0,0,0,515,0,2,2,0.0523850629849426,2015
"MLI0754",503,59,0,0,0,0,2,4,3,0,0,0,515,1,1,2,0.0523850629849426,2015
"MLI0755",503,38,0,1,1,0,2,4,2,1,1,1,515,2,2,2,0.0523850629849426,2015
"MLI0756",503,52,0,0,0,0,2,2,3,0,0,0,515,1,1,2,0.0523850629849426,2015
"MLI0757",503,62,0,2,2,0,4,4,2,1,1,1,515,0,1,2,0.0523850629849426,2015
"MLI0758",503,35,0,0,3,0,3,4,2,0,0,2,515,0,2,2,0.0523850629849426,2015
"MLI0759",503,30,0,0,0,0,4,1,0,2,2,2,515,1,1,2,0.0523850629849426,2015
"MLI0760",503,40,0,0,0,0,4,1,0,3,3,3,515,0,2,2,0.0523850629849426,2015
"MLI0761",503,31,0,0,0,0,3,1,1,2,2,2,501,0,2,2,0.0523850629849426,2015
"MLI0762",503,44,0,3,3,0,3,2,3,3,2,3,501,1,1,2,0.0523850629849426,2015
"MLI0763",503,21,0,0,0,2,2,4,3,1,2,1,501,2,2,2,0.0523850629849426,2015
"MLI0764",503,37,0,0,0,0,2,2,3,1,1,1,501,4,1,2,0.0523850629849426,2015
"MLI0765",503,37,1,1,0,0,1,2,2,1,1,2,516,2,1,2,0.0523850629849426,2015
"MLI0766",503,29,0,0,0,0,1,2,2,1,1,2,501,6,2,2,0.0523850629849426,2015
"MLI0767",503,34,0,4,3,2,3,1,2,1,3,3,501,4,1,2,0.0523850629849426,2015
"MLI0768",503,21,0,0,0,0,3,2,1,3,3,3,501,4,2,2,0.0523850629849426,2015
"MLI0769",503,26,0,0,0,0,3,1,3,2,0,2,501,0,2,2,0.0523850629849426,2015
"MLI0770",503,24,2,0,3,0,4,5,3,0,2,3,501,0,1,2,0.0523850629849426,2015
"MLI0771",503,50,0,2,2,0,3,4,3,1,1,1,501,0,2,2,0.0523850629849426,2015
"MLI0772",503,35,1,0,0,0,3,1,3,1,1,1,501,0,1,2,0.0523850629849426,2015
"MLI0773",503,63,0,0,0,0,2,4,2,1,1,2,501,8,1,2,0.0523850629849426,2015
"MLI0774",503,21,2,2,2,0,4,2,2,0,1,1,514,1,2,2,0.0523850629849426,2015
"MLI0775",503,54,0,0,0,0,2,2,0,3,3,3,501,0,1,2,0.0523850629849426,2015
"MLI0776",503,40,0,2,0,0,3,1,2,2,2,2,501,0,2,2,0.0523850629849426,2015
"MLI0777",503,26,0,0,0,0,3,1,3,2,0,0,501,0,2,2,0.0523850629849426,2015
"MLI0778",503,50,0,3,3,0,4,4,3,1,2,1,501,0,1,2,0.0523850629849426,2015
"MLI0779",503,34,0,2,2,0,3,4,3,1,2,2,517,0,2,2,0.0523850629849426,2015
"MLI0780",503,80,0,0,2,0,3,4,3,1,1,1,501,0,1,2,0.0523850629849426,2015
"MLI0781",503,31,0,2,1,0,1,2,2,2,1,1,501,2,1,2,0.0523850629849426,2015
"MLI0782",503,25,0,2,2,0,3,2,2,0,0,1,514,0,2,2,0.0523850629849426,2015
"MLI0783",503,21,0,2,1,2,3,2,2,1,1,2,501,0,1,2,0.0523850629849426,2015
"MLI0784",503,31,0,0,0,0,3,2,2,2,2,2,514,0,2,2,0.0523850629849426,2015
"MLI0785",503,52,2,3,2,0,4,4,0,2,2,3,513,0,2,2,0.0523850629849426,2015
"MLI0786",503,58,0,4,0,0,4,5,3,2,2,3,513,0,1,2,0.0523850629849426,2015
"MLI0787",503,58,2,3,2,2,3,3,3,2,2,2,513,0,2,2,0.0523850629849426,2015
"MLI0788",503,34,1,2,2,0,3,2,3,1,1,1,513,1,1,2,0.0523850629849426,2015
"MLI0789",503,42,3,2,3,0,3,4,2,1,1,1,513,1,1,2,0.0523850629849426,2015
"MLI0790",503,41,3,2,2,0,4,4,2,1,1,1,513,0,2,2,0.0523850629849426,2015
"MLI0791",503,63,0,0,1,0,4,3,1,3,3,3,513,0,1,2,0.0523850629849426,2015
"MLI0792",503,36,0,2,2,1,4,1,0,3,3,3,513,0,2,2,0.0523850629849426,2015
"MLI0793",503,50,0,2,0,0,4,1,2,2,1,0,513,0,2,2,0.0523850629849426,2015
"MLI0794",503,31,0,0,0,0,0,1,0,2,2,0,513,0,1,2,0.0523850629849426,2015
"MLI0795",503,21,3,0,0,0,3,4,3,1,1,0,513,0,2,2,0.0523850629849426,2015
"MLI0796",503,56,0,0,2,0,3,2,3,1,1,1,513,1,1,2,0.0523850629849426,2015
"MLI0797",503,54,3,0,0,0,3,4,1,1,2,1,513,0,1,2,0.0523850629849426,2015
"MLI0798",503,37,0,0,1,0,2,4,2,2,2,2,513,1,2,2,0.0523850629849426,2015
"MLI0799",503,50,0,1,2,0,3,5,3,3,3,1,513,0,1,2,0.0523850629849426,2015
"MLI0800",503,50,1,2,0,0,3,3,2,1,2,1,513,0,2,2,0.0523850629849426,2015
"MLI0801",503,43,0,0,0,0,3,1,3,0,0,0,501,0,2,2,0.0523850629849426,2015
"MLI0802",503,28,0,0,0,1,3,1,3,0,1,3,501,5,1,2,0.0523850629849426,2015
"MLI0803",503,27,2,0,2,2,3,4,3,1,1,1,513,0,2,2,0.0523850629849426,2015
"MLI0804",503,57,0,0,0,0,3,3,3,1,1,1,504,1,1,2,0.0523850629849426,2015
"MLI0805",503,23,2,0,2,2,2,2,2,1,1,1,513,4,1,2,0.0523850629849426,2015
"MLI0806",503,34,0,0,0,0,1,2,2,1,1,1,501,8,2,2,0.0523850629849426,2015
"MLI0807",503,43,0,0,0,2,3,2,3,0,1,0,513,0,1,2,0.0523850629849426,2015
"MLI0808",503,42,2,2,3,2,3,4,3,3,3,3,501,5,2,2,0.0523850629849426,2015
"MLI0809",503,60,0,4,1,0,3,2,3,2,2,0,514,0,2,2,0.0523850629849426,2015
"MLI0810",503,65,0,3,0,0,3,4,3,2,2,0,514,0,1,2,0.0523850629849426,2015
"MLI0811",503,45,0,0,3,0,3,4,3,0,0,0,501,0,2,2,0.0523850629849426,2015
"MLI0812",503,47,2,0,1,0,3,5,3,1,1,1,501,2,1,2,0.0523850629849426,2015
"MLI0813",503,39,2,3,3,0,4,2,1,1,1,1,514,0,1,2,0.0523850629849426,2015
"MLI0814",503,43,0,3,1,0,3,2,2,1,1,1,514,0,2,2,0.0523850629849426,2015
"MLI0815",503,45,0,4,2,0,4,2,1,3,3,3,514,0,1,2,0.0523850629849426,2015
"MLI0816",503,32,3,2,0,0,4,1,2,2,2,2,514,0,2,2,0.0523850629849426,2015
"MLI0817",503,43,0,0,0,0,3,4,3,1,2,1,514,0,2,2,0.0523850629849426,2015
"MLI0818",503,24,0,1,0,0,2,1,3,2,2,2,514,2,1,2,0.0523850629849426,2015
"MLI0819",503,74,0,0,2,0,3,4,3,0,0,0,501,1,2,2,0.0523850629849426,2015
"MLI0820",503,32,1,0,0,0,3,3,3,1,0,1,501,0,1,2,0.0523850629849426,2015
"MLI0821",503,25,0,4,2,0,2,1,2,1,1,1,514,6,1,2,0.0523850629849426,2015
