"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0274",501,37,3,4,3,0,4,1,0,9,9,2,516,0,1,32,0.0677829536032446,2021
"MLI0275",501,66,0,1,0,0,2,1,3,9,9,9,516,0,1,32,0.0677829536032446,2021
"MLI0276",502,25,1,0,2,2,3,1,3,9,9,1,501,2,2,49,0.238176564560548,2021
"MLI0277",501,46,0,4,0,0,2,1,3,3,3,1,513,0,1,32,0.0677829536032446,2021
"MLI0278",502,52,2,1,2,0,4,4,3,0,0,0,501,0,2,49,0.238176564560548,2021
"MLI0279",502,42,2,1,2,2,3,2,2,1,2,2,501,0,2,49,0.238176564560548,2021
"MLI0280",502,18,4,3,4,4,4,2,0,2,1,0,501,0,2,49,0.238176564560548,2021
"MLI0281",501,40,4,4,3,3,4,9,3,0,9,0,510,0,2,32,0.0677829536032446,2021
"MLI0282",501,29,0,0,0,0,1,1,3,1,1,3,516,0,2,32,0.0677829536032446,2021
"MLI0283",501,20,0,4,3,3,4,2,3,2,3,3,518,2,1,32,0.0677829536032446,2021
"MLI0284",502,21,2,1,2,2,3,2,3,0,1,3,501,2,1,49,0.238176564560548,2021
"MLI0285",501,40,3,4,4,0,4,1,3,9,9,9,513,0,2,32,0.0677829536032446,2021
"MLI0286",502,32,0,0,2,2,3,2,3,1,2,0,501,1,1,49,0.238176564560548,2021
"MLI0287",502,55,0,2,0,0,0,5,3,1,2,2,501,0,1,49,0.238176564560548,2021
"MLI0288",502,35,0,2,2,0,3,1,3,3,3,3,501,1,1,49,0.238176564560548,2021
"MLI0289",504,40,2,0,1,0,2,2,2,1,1,1,517,0,2,226,0.0836327634784406,2021
"MLI0290",504,40,0,0,0,0,2,4,0,2,2,2,501,0,2,226,0.0836327634784406,2021
"MLI0291",504,20,3,4,2,3,4,1,3,0,0,0,513,0,2,226,0.0836327634784406,2021
"MLI0292",504,51,0,0,2,0,3,1,2,2,2,2,501,0,2,226,0.0836327634784406,2021
"MLI0293",505,27,1,0,2,1,2,4,0,2,2,2,509,0,2,1357,0.0311674084375282,2021
"MLI0294",505,40,0,0,0,1,2,2,3,1,1,1,518,4,2,1357,0.0311674084375282,2021
"MLI0295",505,52,0,0,2,0,3,1,2,1,2,2,513,2,1,1357,0.0311674084375282,2021
"MLI0296",502,18,2,3,3,1,3,1,3,2,2,3,501,0,2,49,0.238176564560548,2021
"MLI0297",503,44,3,0,2,0,4,4,3,2,3,3,501,3,2,39,0.0571139595521401,2021
"MLI0298",503,52,0,0,1,4,4,5,3,3,3,3,501,2,1,39,0.0571139595521401,2021
"MLI0299",503,35,0,0,1,0,2,4,1,9,1,3,501,0,1,39,0.0571139595521401,2021
"MLI0300",503,30,0,2,0,0,3,1,3,1,1,1,501,0,2,39,0.0571139595521401,2021
"MLI0301",504,31,0,0,2,0,2,3,3,1,1,1,501,0,1,226,0.0836327634784406,2021
"MLI0302",504,48,0,0,1,0,2,3,3,2,2,2,501,0,1,226,0.0836327634784406,2021
"MLI0303",502,40,0,2,2,2,3,5,2,3,3,3,501,2,2,49,0.238176564560548,2021
"MLI0304",502,40,2,2,3,0,3,4,3,3,2,3,501,0,2,49,0.238176564560548,2021
"MLI0305",502,30,0,2,3,2,2,2,3,2,1,1,501,0,2,49,0.238176564560548,2021
"MLI0306",504,36,3,3,0,0,4,1,3,9,9,9,516,0,1,226,0.0836327634784406,2021
"MLI0307",504,53,0,0,4,0,2,1,1,2,2,2,501,0,1,226,0.0836327634784406,2021
"MLI0308",501,64,0,0,1,1,2,1,3,1,1,1,9998,0,1,32,0.0677829536032446,2021
"MLI0309",501,28,3,2,4,4,4,2,3,2,0,2,513,2,1,32,0.0677829536032446,2021
"MLI0310",501,58,0,0,1,4,4,1,0,2,2,3,513,0,1,32,0.0677829536032446,2021
"MLI0311",501,45,0,0,2,2,4,5,0,3,3,3,9998,0,1,32,0.0677829536032446,2021
"MLI0312",502,27,1,1,2,2,3,1,2,1,1,1,501,0,1,49,0.238176564560548,2021
"MLI0313",505,70,0,0,1,0,2,2,3,1,3,2,517,4,1,1357,0.0311674084375282,2021
"MLI0314",503,22,1,0,0,0,0,1,9,9,9,0,501,0,2,39,0.0571139595521401,2021
"MLI0315",505,62,3,0,3,3,3,1,0,3,9,3,513,3,1,1357,0.0311674084375282,2021
"MLI0316",502,25,3,0,0,2,4,5,3,0,0,3,501,1,1,49,0.238176564560548,2021
"MLI0317",503,70,0,0,0,0,3,5,3,3,1,3,501,0,1,39,0.0571139595521401,2021
"MLI0318",505,23,2,1,0,3,2,4,3,2,2,0,513,3,2,1357,0.0311674084375282,2021
"MLI0319",502,70,3,0,0,2,4,5,2,0,0,0,501,0,1,49,0.238176564560548,2021
"MLI0320",505,36,2,4,2,0,4,2,3,1,1,2,505,0,2,1357,0.0311674084375282,2021
"MLI0321",503,34,0,1,0,0,3,1,3,1,3,2,501,5,1,39,0.0571139595521401,2021
"MLI0322",502,28,0,2,0,0,2,4,1,2,2,2,501,1,1,49,0.238176564560548,2021
"MLI0323",503,80,0,0,2,0,4,2,2,1,1,3,501,0,2,39,0.0571139595521401,2021
"MLI0324",505,25,2,1,2,0,4,1,1,2,1,2,505,1,2,1357,0.0311674084375282,2021
"MLI0325",501,24,0,1,1,0,1,1,3,1,2,2,9998,0,2,32,0.0677829536032446,2021
"MLI0326",501,32,3,0,3,0,4,5,0,9,9,9,513,0,2,32,0.0677829536032446,2021
"MLI0327",501,34,0,0,0,2,2,4,2,3,3,0,9998,0,2,32,0.0677829536032446,2021
"MLI0328",501,18,3,2,4,2,4,1,3,3,0,3,513,1,2,32,0.0677829536032446,2021
"MLI0329",505,55,0,0,0,2,3,1,2,1,1,2,502,3,1,1357,0.0311674084375282,2021
"MLI0330",505,20,0,4,2,0,3,3,3,2,2,2,505,0,1,1357,0.0311674084375282,2021
"MLI0331",505,25,1,0,2,2,3,2,0,3,3,1,516,0,2,1357,0.0311674084375282,2021
"MLI0332",505,65,0,0,2,0,3,1,2,0,0,1,505,2,1,1357,0.0311674084375282,2021
"MLI0333",504,20,0,0,0,0,4,5,3,3,3,3,501,4,2,226,0.0836327634784406,2021
"MLI0334",504,50,2,0,1,0,4,5,3,2,2,1,501,2,2,226,0.0836327634784406,2021
"MLI0335",502,48,2,2,1,2,2,1,3,1,1,2,513,3,2,49,0.238176564560548,2021
"MLI0336",504,36,2,0,1,0,3,4,3,0,0,0,501,2,2,226,0.0836327634784406,2021
"MLI0337",504,40,0,0,2,0,3,3,2,2,2,2,501,0,2,226,0.0836327634784406,2021
"MLI0338",505,28,0,2,4,3,3,5,0,3,3,3,512,0,1,1357,0.0311674084375282,2021
"MLI0339",502,40,3,2,1,0,3,1,2,1,1,2,501,0,2,49,0.238176564560548,2021
"MLI0340",502,20,0,3,0,2,4,2,3,2,1,3,501,7,2,49,0.238176564560548,2021
"MLI0341",504,63,0,4,2,2,4,5,3,1,1,2,501,0,1,226,0.0836327634784406,2021
"MLI0342",504,41,1,0,0,0,4,4,3,1,2,2,501,2,1,226,0.0836327634784406,2021
"MLI0343",504,50,0,0,0,0,3,1,3,3,3,3,501,0,1,226,0.0836327634784406,2021
"MLI0344",502,18,1,1,2,1,3,3,9,9,9,1,513,0,1,49,0.238176564560548,2021
"MLI0345",504,41,1,0,2,0,3,1,3,2,2,2,501,0,1,226,0.0836327634784406,2021
"MLI0346",502,30,0,0,0,0,0,2,1,1,1,1,516,1,2,49,0.238176564560548,2021
"MLI0347",505,42,0,0,3,3,4,1,3,0,0,0,513,0,2,1357,0.0311674084375282,2021
"MLI0348",505,30,0,0,0,0,3,1,2,1,1,2,505,0,2,1357,0.0311674084375282,2021
"MLI0349",505,32,1,3,0,2,3,3,2,1,1,1,505,0,2,1357,0.0311674084375282,2021
"MLI0350",502,40,0,2,1,0,3,1,3,1,3,3,513,5,1,49,0.238176564560548,2021
"MLI0351",502,35,0,0,2,0,3,1,2,3,2,2,504,7,1,49,0.238176564560548,2021
"MLI0352",503,22,2,4,0,0,2,2,3,0,9,9,501,0,2,39,0.0571139595521401,2021
"MLI0353",502,52,2,0,0,0,4,1,3,3,2,3,501,2,1,49,0.238176564560548,2021
"MLI0354",503,37,0,2,2,0,0,1,3,2,2,1,515,5,1,39,0.0571139595521401,2021
"MLI0355",503,23,0,0,0,0,4,1,3,9,0,0,513,3,2,39,0.0571139595521401,2021
"MLI0356",503,36,3,0,2,0,4,1,3,2,1,2,501,4,1,39,0.0571139595521401,2021
"MLI0357",501,24,0,4,3,0,4,1,3,2,3,3,516,1,1,32,0.0677829536032446,2021
"MLI0358",501,89,1,4,3,0,4,5,1,1,1,2,516,0,1,32,0.0677829536032446,2021
"MLI0359",501,55,0,0,2,0,2,1,3,0,1,1,516,0,1,32,0.0677829536032446,2021
"MLI0360",501,72,4,3,4,4,4,5,3,3,3,3,510,0,1,32,0.0677829536032446,2021
"MLI0361",505,25,0,3,3,0,2,1,2,3,3,2,505,5,1,1357,0.0311674084375282,2021
"MLI0362",505,38,3,2,2,0,3,1,1,2,1,2,505,7,1,1357,0.0311674084375282,2021
"MLI0363",503,34,0,0,0,0,0,1,3,9,9,9,501,0,2,39,0.0571139595521401,2021
"MLI0364",503,70,0,3,0,0,2,2,3,1,9,0,513,0,1,39,0.0571139595521401,2021
"MLI0365",501,68,0,0,0,0,2,1,3,2,2,3,516,2,2,32,0.0677829536032446,2021
"MLI0366",503,45,0,0,0,0,4,1,3,1,3,1,501,0,2,39,0.0571139595521401,2021
"MLI0367",501,18,2,2,3,0,4,1,3,0,0,0,516,0,2,32,0.0677829536032446,2021
"MLI0368",503,58,0,0,0,0,2,1,3,3,3,3,513,4,1,39,0.0571139595521401,2021
"MLI0369",501,50,0,3,2,0,4,5,3,1,1,1,516,0,2,32,0.0677829536032446,2021
"MLI0370",501,25,4,4,0,0,4,1,3,3,3,0,516,1,2,32,0.0677829536032446,2021
"MLI0371",504,25,0,0,0,0,2,1,3,1,1,3,503,6,2,226,0.0836327634784406,2021
"MLI0372",504,18,0,0,1,0,1,1,3,3,1,1,513,7,2,226,0.0836327634784406,2021
"MLI0373",504,53,0,0,0,0,4,1,3,0,0,0,503,0,2,226,0.0836327634784406,2021
"MLI0374",504,32,0,0,0,0,1,2,2,2,2,2,513,3,2,226,0.0836327634784406,2021
"MLI0375",503,49,0,0,0,0,0,5,0,3,3,3,513,1,1,39,0.0571139595521401,2021
"MLI0376",503,40,0,0,3,0,4,2,3,1,1,2,501,0,1,39,0.0571139595521401,2021
"MLI0377",503,25,0,0,3,0,3,1,2,1,1,2,501,4,2,39,0.0571139595521401,2021
"MLI0378",503,36,0,0,0,0,0,1,3,1,0,2,501,4,2,39,0.0571139595521401,2021
"MLI0379",505,40,0,0,0,2,2,2,3,1,1,1,503,4,2,1357,0.0311674084375282,2021
"MLI0380",505,30,1,0,2,2,3,2,0,2,2,2,516,2,1,1357,0.0311674084375282,2021
"MLI0381",505,19,2,2,0,3,3,1,3,0,0,2,516,0,2,1357,0.0311674084375282,2021
"MLI0382",504,43,0,0,0,0,0,1,2,3,2,2,511,8,1,226,0.0836327634784406,2021
"MLI0383",505,35,0,0,0,2,2,1,3,3,1,2,513,3,1,1357,0.0311674084375282,2021
"MLI0384",504,20,3,0,0,2,4,1,3,9,9,1,501,5,1,226,0.0836327634784406,2021
"MLI0385",504,47,0,0,0,0,0,1,3,3,3,3,501,4,1,226,0.0836327634784406,2021
"MLI0386",504,43,0,0,0,0,0,4,3,2,2,2,514,6,1,226,0.0836327634784406,2021
"MLI0387",502,50,2,0,2,0,3,1,3,9,1,1,501,0,2,49,0.238176564560548,2021
"MLI0388",502,20,2,0,0,0,4,4,3,2,1,2,513,2,2,49,0.238176564560548,2021
"MLI0389",503,30,0,3,0,0,2,1,3,2,2,2,501,0,1,39,0.0571139595521401,2021
"MLI0390",502,51,3,2,3,0,3,2,3,2,2,1,501,1,2,49,0.238176564560548,2021
"MLI0391",502,47,0,2,4,2,4,5,3,3,3,3,513,0,2,49,0.238176564560548,2021
"MLI0392",505,18,3,3,0,2,2,1,0,2,2,2,517,3,2,1357,0.0311674084375282,2021
"MLI0393",502,64,0,2,1,0,3,1,3,2,3,9,501,0,1,49,0.238176564560548,2021
"MLI0394",503,45,4,3,2,1,4,1,3,3,3,2,501,1,2,39,0.0571139595521401,2021
"MLI0395",503,35,0,2,1,0,4,2,1,1,1,1,501,2,2,39,0.0571139595521401,2021
"MLI0396",504,43,0,0,0,4,4,1,3,1,1,9,517,3,2,226,0.0836327634784406,2021
"MLI0397",504,37,2,0,2,0,2,1,1,2,2,2,501,3,2,226,0.0836327634784406,2021
"MLI0398",505,32,0,0,0,0,2,2,2,2,2,2,516,3,2,1357,0.0311674084375282,2021
"MLI0399",504,35,0,0,0,1,2,1,2,2,2,2,501,6,2,226,0.0836327634784406,2021
"MLI0400",504,45,0,0,0,0,2,5,3,3,3,3,517,4,2,226,0.0836327634784406,2021
"MLI0401",505,42,0,0,3,4,3,4,0,3,3,3,505,2,1,1357,0.0311674084375282,2021
"MLI0402",505,50,2,2,2,2,2,2,0,2,2,2,511,8,1,1357,0.0311674084375282,2021
"MLI0403",502,62,0,3,0,2,3,5,2,1,1,1,501,0,1,49,0.238176564560548,2021
"MLI0404",505,58,0,0,4,0,4,1,0,3,3,3,518,0,1,1357,0.0311674084375282,2021
"MLI0405",502,19,3,0,0,0,2,2,3,3,2,3,501,0,1,49,0.238176564560548,2021
"MLI0406",503,37,0,2,0,0,3,1,3,0,3,1,9998,3,1,39,0.0571139595521401,2021
"MLI0407",504,19,0,0,0,0,0,3,3,1,1,1,513,7,1,226,0.0836327634784406,2021
"MLI0408",505,35,2,3,2,3,4,3,2,1,1,1,505,0,2,1357,0.0311674084375282,2021
"MLI0409",502,39,3,2,3,0,4,5,3,2,2,2,501,0,1,49,0.238176564560548,2021
"MLI0410",504,47,0,0,0,0,2,1,2,3,3,3,501,8,1,226,0.0836327634784406,2021
"MLI0411",504,66,0,0,0,0,3,5,3,2,2,2,510,6,1,226,0.0836327634784406,2021
"MLI0412",504,45,0,0,0,0,2,1,3,0,0,2,513,5,1,226,0.0836327634784406,2021
"MLI0413",505,27,0,0,0,0,1,1,1,1,2,1,505,2,2,1357,0.0311674084375282,2021
"MLI0414",505,36,0,0,0,0,2,5,3,3,3,3,517,4,1,1357,0.0311674084375282,2021
"MLI0415",505,75,2,0,2,2,4,1,3,3,3,3,505,2,2,1357,0.0311674084375282,2021
"MLI0416",505,47,0,4,3,2,3,1,2,3,2,2,505,2,1,1357,0.0311674084375282,2021
"MLI0417",505,33,2,2,0,1,3,2,3,0,0,1,516,0,2,1357,0.0311674084375282,2021
"MLI0418",505,35,0,0,0,0,3,1,3,3,2,1,505,2,1,1357,0.0311674084375282,2021
"MLI0419",502,28,0,0,0,0,3,1,2,2,3,3,515,3,2,49,0.238176564560548,2021
"MLI0420",505,25,2,3,2,3,3,4,3,9,0,0,504,2,1,1357,0.0311674084375282,2021
"MLI0421",501,70,0,0,1,0,3,1,1,3,3,3,516,0,1,32,0.0677829536032446,2021
"MLI0422",501,27,2,2,0,3,4,1,3,3,3,3,516,0,1,32,0.0677829536032446,2021
"MLI0423",501,33,2,0,2,4,4,5,0,3,3,3,516,0,2,32,0.0677829536032446,2021
"MLI0424",502,36,0,2,0,0,3,5,3,2,3,3,513,1,2,49,0.238176564560548,2021
"MLI0425",502,26,1,0,3,0,3,2,1,1,1,2,501,0,2,49,0.238176564560548,2021
"MLI0426",501,38,1,4,3,3,4,1,3,1,3,3,516,0,1,32,0.0677829536032446,2021
"MLI0427",502,35,2,2,2,2,3,1,2,1,1,2,501,0,1,49,0.238176564560548,2021
"MLI0428",502,45,0,0,0,0,2,4,2,0,0,2,516,0,2,49,0.238176564560548,2021
"MLI0429",503,18,0,0,0,0,3,2,3,0,1,1,513,2,2,39,0.0571139595521401,2021
"MLI0430",503,23,0,0,2,2,4,4,3,1,2,2,501,0,2,39,0.0571139595521401,2021
"MLI0431",505,30,0,4,0,0,0,4,1,2,2,2,505,0,2,1357,0.0311674084375282,2021
"MLI0432",505,40,0,0,0,0,3,1,1,2,2,2,505,2,2,1357,0.0311674084375282,2021
"MLI0433",503,46,0,2,2,0,3,1,3,1,2,3,513,0,1,39,0.0571139595521401,2021
"MLI0434",505,35,0,2,0,2,2,1,2,2,2,2,509,0,2,1357,0.0311674084375282,2021
"MLI0435",503,36,0,2,3,0,3,1,3,0,0,1,9995,0,1,39,0.0571139595521401,2021
"MLI0436",501,25,0,0,3,4,4,1,3,3,3,2,516,0,2,32,0.0677829536032446,2021
"MLI0437",502,29,2,3,3,0,4,5,3,2,2,1,513,0,1,49,0.238176564560548,2021
"MLI0438",502,53,2,0,2,1,3,1,3,0,0,2,504,1,1,49,0.238176564560548,2021
"MLI0439",501,23,3,0,0,3,4,1,3,9,9,9,516,0,2,32,0.0677829536032446,2021
"MLI0440",502,52,0,2,0,2,4,2,3,2,0,0,501,2,1,49,0.238176564560548,2021
"MLI0441",501,37,0,0,0,0,2,1,3,1,2,1,516,0,2,32,0.0677829536032446,2021
"MLI0442",503,63,0,0,2,0,4,4,3,1,1,1,9995,2,1,39,0.0571139595521401,2021
"MLI0443",501,45,3,0,4,2,4,4,0,3,3,3,516,0,1,32,0.0677829536032446,2021
"MLI0444",503,37,3,3,2,1,4,4,3,0,0,0,513,0,1,39,0.0571139595521401,2021
"MLI0445",503,19,0,0,0,0,0,1,3,1,1,1,513,2,2,39,0.0571139595521401,2021
"MLI0446",505,45,3,0,1,0,3,1,2,2,2,2,505,0,1,1357,0.0311674084375282,2021
"MLI0447",503,80,0,2,0,0,4,4,3,1,1,1,513,0,2,39,0.0571139595521401,2021
"MLI0448",505,53,0,3,2,3,3,5,3,3,2,3,505,6,1,1357,0.0311674084375282,2021
"MLI0449",504,45,2,0,0,0,3,5,2,1,1,1,511,1,2,226,0.0836327634784406,2021
"MLI0450",504,30,3,3,3,3,4,1,3,1,1,2,501,0,2,226,0.0836327634784406,2021
"MLI0451",504,35,0,0,1,0,1,1,3,2,2,2,501,0,2,226,0.0836327634784406,2021
"MLI0452",504,49,0,0,2,0,3,1,3,2,2,2,501,0,2,226,0.0836327634784406,2021
"MLI0453",504,35,0,0,0,0,1,4,3,2,2,2,501,0,1,226,0.0836327634784406,2021
"MLI0454",504,49,2,0,0,2,3,1,3,2,2,2,501,3,1,226,0.0836327634784406,2021
"MLI0455",504,40,0,2,2,4,4,1,9,1,1,1,501,0,1,226,0.0836327634784406,2021
"MLI0456",505,40,0,0,0,2,3,2,0,3,3,3,505,0,2,1357,0.0311674084375282,2021
"MLI0457",503,21,0,0,0,0,3,2,3,2,2,2,9995,3,2,39,0.0571139595521401,2021
"MLI0458",505,50,0,2,3,1,4,2,0,2,1,2,505,4,2,1357,0.0311674084375282,2021
"MLI0459",505,64,2,0,1,3,3,1,3,3,3,3,505,0,1,1357,0.0311674084375282,2021
"MLI0460",505,45,0,0,0,2,4,1,3,3,2,2,505,0,1,1357,0.0311674084375282,2021
"MLI0461",504,62,0,1,3,0,2,5,3,2,2,2,501,0,1,226,0.0836327634784406,2021
"MLI0462",503,22,0,0,0,0,3,2,3,2,3,2,515,0,2,39,0.0571139595521401,2021
"MLI0463",503,45,1,0,2,0,2,1,3,1,1,1,515,0,1,39,0.0571139595521401,2021
"MLI0464",503,32,0,0,0,0,3,2,3,3,3,3,515,0,1,39,0.0571139595521401,2021
"MLI0465",505,30,2,2,0,0,3,4,1,1,1,1,505,0,2,1357,0.0311674084375282,2021
"MLI0466",505,25,0,0,0,0,4,1,1,3,2,2,505,4,2,1357,0.0311674084375282,2021
"MLI0467",505,35,0,4,3,3,4,4,3,3,3,3,504,2,1,1357,0.0311674084375282,2021
"MLI0468",501,45,0,0,0,2,3,1,3,1,2,3,516,0,1,32,0.0677829536032446,2021
"MLI0469",503,40,0,0,0,0,3,1,0,9,9,9,515,0,2,39,0.0571139595521401,2021
"MLI0470",505,45,0,0,0,0,0,1,3,3,3,3,505,2,1,1357,0.0311674084375282,2021
"MLI0471",505,36,2,2,0,2,2,4,1,1,1,1,505,0,1,1357,0.0311674084375282,2021
"MLI0472",503,41,0,4,0,2,3,1,3,3,3,3,515,8,1,39,0.0571139595521401,2021
"MLI0473",503,20,0,0,0,0,3,2,3,1,1,1,515,2,2,39,0.0571139595521401,2021
"MLI0474",505,30,2,3,3,2,4,1,3,0,0,0,509,0,2,1357,0.0311674084375282,2021
"MLI0475",505,28,0,0,0,3,3,2,1,0,0,0,505,0,2,1357,0.0311674084375282,2021
"MLI0476",503,39,2,0,2,0,4,5,3,3,3,3,515,2,1,39,0.0571139595521401,2021
"MLI0477",505,43,2,2,3,3,3,2,0,2,2,2,505,4,1,1357,0.0311674084375282,2021
"MLI0478",505,25,0,0,3,2,3,3,0,3,3,3,505,0,2,1357,0.0311674084375282,2021
"MLI0479",501,30,0,0,0,0,0,1,2,1,1,2,516,2,1,32,0.0677829536032446,2021
"MLI0480",501,35,1,2,3,1,4,4,2,9,9,1,516,0,2,32,0.0677829536032446,2021
"MLI0481",501,40,4,0,4,1,4,1,3,3,3,0,516,2,2,32,0.0677829536032446,2021
"MLI0482",502,25,0,0,0,0,3,1,1,1,1,2,501,0,2,49,0.238176564560548,2021
"MLI0483",505,35,0,0,2,0,4,1,1,3,3,3,505,0,1,1357,0.0311674084375282,2021
"MLI0484",502,45,2,0,0,2,3,2,3,2,3,3,501,2,2,49,0.238176564560548,2021
"MLI0485",502,44,0,3,0,0,4,2,2,3,1,3,501,0,2,49,0.238176564560548,2021
"MLI0486",502,35,0,0,0,0,3,4,2,1,1,0,516,0,2,49,0.238176564560548,2021
"MLI0487",505,30,2,2,2,0,4,1,3,3,1,3,504,0,1,1357,0.0311674084375282,2021
"MLI0488",502,48,3,2,2,0,3,1,2,2,3,3,501,0,1,49,0.238176564560548,2021
"MLI0489",501,40,0,0,2,2,4,5,3,2,1,2,516,0,1,32,0.0677829536032446,2021
"MLI0490",501,25,0,0,2,4,4,1,3,2,1,3,516,0,2,32,0.0677829536032446,2021
"MLI0491",502,26,3,3,3,2,4,1,2,2,2,2,501,5,1,49,0.238176564560548,2021
"MLI0492",501,59,0,0,0,1,2,5,3,2,2,2,516,0,1,32,0.0677829536032446,2021
"MLI0493",501,21,0,0,1,0,1,1,1,1,2,1,516,2,2,32,0.0677829536032446,2021
"MLI0494",504,35,0,0,0,0,2,1,3,1,1,1,501,0,2,226,0.0836327634784406,2021
"MLI0495",504,23,0,0,2,0,3,5,3,1,1,1,511,4,2,226,0.0836327634784406,2021
"MLI0496",502,39,3,2,0,3,4,5,9,1,2,3,501,2,1,49,0.238176564560548,2021
"MLI0497",504,20,0,0,0,0,0,1,3,2,2,2,511,2,2,226,0.0836327634784406,2021
"MLI0498",505,27,0,1,2,8,3,4,2,3,3,3,505,0,2,1357,0.0311674084375282,2021
"MLI0499",504,38,2,0,2,0,2,3,2,1,1,1,504,2,2,226,0.0836327634784406,2021
"MLI0500",502,36,0,2,0,0,3,5,2,0,0,0,501,0,1,49,0.238176564560548,2021
"MLI0501",505,25,0,0,0,0,3,1,2,1,1,1,505,0,2,1357,0.0311674084375282,2021
"MLI0502",505,20,2,2,0,0,4,1,3,0,0,0,504,0,2,1357,0.0311674084375282,2021
"MLI0503",504,30,0,0,0,3,0,1,3,3,1,1,9998,3,1,226,0.0836327634784406,2021
"MLI0504",504,40,0,0,0,0,0,1,3,3,3,3,501,9,1,226,0.0836327634784406,2021
"MLI0505",504,35,0,0,0,0,1,1,3,2,2,2,501,6,1,226,0.0836327634784406,2021
"MLI0506",504,48,0,0,0,0,4,1,0,2,2,2,501,3,1,226,0.0836327634784406,2021
"MLI0507",505,67,2,0,2,1,4,2,3,1,1,1,505,0,1,1357,0.0311674084375282,2021
"MLI0508",505,28,0,0,0,0,3,1,0,3,3,2,505,1,1,1357,0.0311674084375282,2021
"MLI0509",505,20,0,4,3,0,4,1,3,3,3,3,504,0,1,1357,0.0311674084375282,2021
"MLI0510",502,32,1,2,0,2,3,1,3,2,3,3,501,5,2,49,0.238176564560548,2021
"MLI0511",502,25,0,0,4,2,2,2,2,3,2,3,504,8,2,49,0.238176564560548,2021
"MLI0512",502,38,3,3,0,2,3,5,2,0,2,3,515,2,2,49,0.238176564560548,2021
"MLI0513",502,53,4,3,3,2,4,1,0,3,3,3,501,2,2,49,0.238176564560548,2021
"MLI0514",503,49,0,2,3,0,4,5,2,9,9,9,515,1,1,39,0.0571139595521401,2021
"MLI0515",503,32,2,4,2,0,4,2,3,1,1,1,515,0,2,39,0.0571139595521401,2021
"MLI0516",503,36,0,3,3,0,3,1,3,1,2,1,515,0,1,39,0.0571139595521401,2021
"MLI0517",503,45,3,4,3,1,4,5,3,1,1,1,515,0,2,39,0.0571139595521401,2021
"MLI0518",502,32,0,0,0,0,2,1,1,1,1,1,501,8,1,49,0.238176564560548,2021
"MLI0519",502,18,4,3,3,1,4,5,3,1,1,3,501,5,1,49,0.238176564560548,2021
"MLI0520",502,19,0,2,0,0,3,5,3,3,3,0,501,2,1,49,0.238176564560548,2021
"MLI0521",502,70,1,2,2,2,2,4,3,2,2,2,501,0,1,49,0.238176564560548,2021
"MLI0522",503,36,0,2,0,0,2,1,3,1,2,2,515,0,2,39,0.0571139595521401,2021
"MLI0523",503,30,0,0,3,0,2,4,3,1,1,1,9995,0,2,39,0.0571139595521401,2021
"MLI0524",503,35,0,3,2,0,3,2,3,1,9,9,515,0,1,39,0.0571139595521401,2021
"MLI0525",503,36,0,3,3,0,3,1,3,3,3,3,515,0,1,39,0.0571139595521401,2021
"MLI0526",501,51,0,0,0,0,0,1,3,1,1,0,508,2,1,32,0.0677829536032446,2021
"MLI0527",501,81,3,2,0,0,4,1,3,3,3,3,508,0,2,32,0.0677829536032446,2021
"MLI0528",504,30,0,0,1,3,4,1,3,1,1,9,501,0,2,226,0.0836327634784406,2021
"MLI0529",504,60,2,0,0,3,4,2,0,2,2,2,501,1,2,226,0.0836327634784406,2021
"MLI0530",504,38,0,1,3,0,2,5,3,2,2,2,511,0,2,226,0.0836327634784406,2021
"MLI0531",501,73,2,0,3,4,4,1,0,3,3,0,508,0,1,32,0.0677829536032446,2021
"MLI0532",501,80,2,0,4,0,4,1,3,9,0,9,508,0,1,32,0.0677829536032446,2021
"MLI0533",504,33,0,0,1,0,2,1,2,2,2,2,501,0,2,226,0.0836327634784406,2021
"MLI0534",505,40,0,0,0,0,4,4,2,3,3,2,509,0,2,1357,0.0311674084375282,2021
"MLI0535",505,67,0,3,2,0,3,2,0,3,3,2,505,2,2,1357,0.0311674084375282,2021
"MLI0536",505,35,2,4,4,3,3,2,0,1,2,2,505,4,2,1357,0.0311674084375282,2021
"MLI0537",505,31,0,3,0,2,2,2,3,2,1,3,505,2,1,1357,0.0311674084375282,2021
"MLI0538",505,58,0,0,2,2,3,1,0,3,3,3,505,2,1,1357,0.0311674084375282,2021
"MLI0539",504,50,0,0,0,0,2,1,2,2,2,2,501,0,1,226,0.0836327634784406,2021
"MLI0540",504,33,2,0,3,2,3,5,2,1,2,3,513,1,1,226,0.0836327634784406,2021
"MLI0541",504,42,0,0,0,0,2,5,3,3,3,3,501,0,1,226,0.0836327634784406,2021
"MLI0542",501,22,0,0,0,0,1,1,3,0,0,0,508,0,2,32,0.0677829536032446,2021
"MLI0543",501,40,3,2,4,3,4,1,3,3,1,1,513,2,2,32,0.0677829536032446,2021
"MLI0544",504,20,0,2,0,0,2,1,3,1,1,1,9995,4,1,226,0.0836327634784406,2021
"MLI0545",505,33,2,2,2,2,4,5,2,1,1,1,505,0,2,1357,0.0311674084375282,2021
