"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0458",504,35,0,0,0,0,0,1,2,2,2,2,501,2,2,32,0.0611532329622025,2017
"MLI0459",501,25,1,0,1,1,3,1,2,1,1,2,509,3,2,16,0.049540245964933,2017
"MLI0460",501,50,4,4,3,4,4,4,2,3,3,3,509,0,2,16,0.049540245964933,2017
"MLI0461",501,25,1,4,2,2,3,1,3,2,2,1,9998,2,2,16,0.049540245964933,2017
"MLI0462",506,46,1,2,2,2,4,1,2,3,3,3,517,0,1,185,0.00254346966548368,2017
"MLI0463",501,45,2,0,2,0,4,1,3,2,2,2,509,1,1,16,0.049540245964933,2017
"MLI0464",501,18,0,0,0,0,2,1,1,3,3,3,509,0,2,16,0.049540245964933,2017
"MLI0465",508,26,0,3,0,0,3,1,1,1,1,1,500,3,1,273,0.00254269719804114,2017
"MLI0466",508,55,2,4,0,0,4,1,1,2,2,2,500,4,1,273,0.00254269719804114,2017
"MLI0467",501,38,3,2,4,0,4,2,3,2,3,2,509,1,1,16,0.049540245964933,2017
"MLI0468",501,83,2,2,1,0,3,4,2,1,1,1,509,0,1,16,0.049540245964933,2017
"MLI0469",505,40,3,4,2,1,2,5,1,2,3,1,505,0,1,109,0.0240549279862928,2017
"MLI0470",505,60,0,4,0,0,3,1,0,2,1,1,505,1,1,109,0.0240549279862928,2017
"MLI0471",505,28,0,0,0,0,1,1,2,1,2,1,505,1,2,109,0.0240549279862928,2017
"MLI0472",505,45,0,0,0,1,2,1,3,0,0,0,505,0,2,109,0.0240549279862928,2017
"MLI0473",508,22,2,3,2,2,4,5,3,0,0,1,518,8,2,273,0.00254269719804114,2017
"MLI0474",502,40,0,3,0,0,1,2,2,1,0,0,510,0,1,16,0.13272089071165,2017
"MLI0475",506,30,2,0,0,2,4,1,3,2,1,1,501,0,2,185,0.00254346966548368,2017
"MLI0476",506,31,2,0,1,0,2,4,1,0,1,1,513,0,2,185,0.00254346966548368,2017
"MLI0477",502,52,2,3,2,2,4,2,3,1,1,1,510,0,2,16,0.13272089071165,2017
"MLI0478",502,25,3,3,3,2,4,4,3,1,1,1,510,0,1,16,0.13272089071165,2017
"MLI0479",502,80,3,4,4,0,4,4,3,1,1,1,510,0,1,16,0.13272089071165,2017
"MLI0480",501,52,0,0,2,0,3,5,1,1,1,0,509,1,1,16,0.049540245964933,2017
"MLI0481",505,25,2,4,2,3,3,1,0,2,1,1,505,1,2,109,0.0240549279862928,2017
"MLI0482",505,22,3,4,3,2,3,5,3,0,0,0,505,2,2,109,0.0240549279862928,2017
"MLI0483",505,27,0,1,2,2,1,2,2,1,1,1,505,0,1,109,0.0240549279862928,2017
"MLI0484",503,51,0,0,0,0,1,1,3,2,2,3,501,0,2,9,0.0495318379683881,2017
"MLI0485",503,27,3,0,2,0,4,1,1,2,2,2,9995,0,2,9,0.0495318379683881,2017
"MLI0486",503,40,0,0,1,0,3,4,3,1,2,0,501,0,2,9,0.0495318379683881,2017
"MLI0487",503,60,0,0,0,0,1,2,3,0,0,1,501,0,2,9,0.0495318379683881,2017
"MLI0488",505,35,0,0,0,0,2,2,2,3,3,3,505,1,1,109,0.0240549279862928,2017
"MLI0489",502,29,3,2,1,2,3,2,3,1,1,1,510,0,1,16,0.13272089071165,2017
"MLI0490",504,40,0,0,0,0,3,5,3,1,2,2,9995,0,2,32,0.0611532329622025,2017
"MLI0491",504,55,0,0,0,2,1,4,2,2,2,3,9995,0,1,32,0.0611532329622025,2017
"MLI0492",504,42,0,0,0,0,3,1,3,1,1,2,501,0,1,32,0.0611532329622025,2017
"MLI0493",504,31,1,0,0,0,3,1,3,3,3,2,501,2,2,32,0.0611532329622025,2017
"MLI0494",503,36,0,0,1,0,1,1,3,3,3,3,501,0,1,9,0.0495318379683881,2017
"MLI0495",502,40,3,0,3,0,3,4,3,1,0,0,510,0,2,16,0.13272089071165,2017
"MLI0496",502,35,3,4,3,0,4,3,1,2,2,2,510,0,2,16,0.13272089071165,2017
"MLI0497",502,25,3,3,2,2,3,3,3,1,1,1,510,0,2,16,0.13272089071165,2017
"MLI0498",503,68,3,0,4,0,4,4,3,9,9,9,501,0,1,9,0.0495318379683881,2017
"MLI0499",503,40,0,0,0,0,2,1,3,1,1,2,501,0,1,9,0.0495318379683881,2017
"MLI0500",503,47,2,0,0,0,0,1,3,2,2,3,501,0,1,9,0.0495318379683881,2017
"MLI0501",504,37,0,0,3,3,2,2,3,2,2,2,516,0,2,32,0.0611532329622025,2017
"MLI0502",504,30,0,0,0,0,2,1,3,1,1,3,501,3,1,32,0.0611532329622025,2017
"MLI0503",504,38,2,0,0,0,3,1,2,2,2,2,501,1,1,32,0.0611532329622025,2017
"MLI0504",504,24,3,0,0,2,4,2,2,3,3,3,501,0,2,32,0.0611532329622025,2017
"MLI0505",503,50,3,0,2,0,4,5,3,2,2,2,501,0,2,9,0.0495318379683881,2017
"MLI0506",505,60,3,4,3,1,3,2,3,1,1,0,505,0,1,109,0.0240549279862928,2017
"MLI0507",503,32,0,0,0,1,2,2,3,1,1,3,501,0,2,9,0.0495318379683881,2017
"MLI0508",503,37,1,0,2,0,3,1,1,1,1,3,501,2,2,9,0.0495318379683881,2017
"MLI0509",503,30,0,0,0,0,0,1,3,1,1,2,501,0,2,9,0.0495318379683881,2017
"MLI0510",505,25,0,3,1,1,2,2,3,0,0,0,505,0,2,109,0.0240549279862928,2017
"MLI0511",505,36,0,0,2,0,3,4,1,2,1,2,505,0,2,109,0.0240549279862928,2017
"MLI0512",507,19,2,1,1,2,2,2,0,1,2,2,500,2,1,233,0.00736021689522596,2017
"MLI0513",505,30,0,4,0,0,3,1,3,2,2,3,505,4,1,109,0.0240549279862928,2017
"MLI0514",507,20,2,3,2,2,3,1,2,1,1,1,500,0,2,233,0.00736021689522596,2017
"MLI0515",503,25,0,0,0,0,1,4,2,3,2,3,501,2,1,9,0.0495318379683881,2017
"MLI0516",505,29,0,2,0,1,1,2,3,0,0,0,505,0,1,109,0.0240549279862928,2017
"MLI0517",501,63,3,0,2,3,4,4,1,3,3,3,508,0,2,16,0.049540245964933,2017
"MLI0518",501,33,1,3,4,1,2,4,1,1,1,2,516,2,2,16,0.049540245964933,2017
"MLI0519",501,20,3,4,4,3,4,5,0,1,2,1,508,1,2,16,0.049540245964933,2017
"MLI0520",505,30,0,0,0,2,1,4,3,0,0,0,505,0,2,109,0.0240549279862928,2017
"MLI0521",503,40,0,0,0,0,2,1,3,2,2,2,501,1,1,9,0.0495318379683881,2017
"MLI0522",505,30,0,0,0,0,3,2,2,1,2,1,505,1,1,109,0.0240549279862928,2017
"MLI0523",501,22,1,0,1,3,3,1,3,2,2,1,508,1,2,16,0.049540245964933,2017
"MLI0524",503,78,0,0,0,0,3,3,3,3,3,3,501,0,1,9,0.0495318379683881,2017
"MLI0525",503,20,0,3,3,0,4,1,0,2,2,3,501,0,1,9,0.0495318379683881,2017
"MLI0526",505,20,3,2,2,3,3,1,0,1,2,2,505,1,2,109,0.0240549279862928,2017
"MLI0527",506,28,1,1,1,2,2,1,2,1,1,1,518,0,1,185,0.00254346966548368,2017
"MLI0528",507,45,2,2,2,2,4,2,0,2,2,2,500,1,2,233,0.00736021689522596,2017
"MLI0529",506,53,2,3,1,2,3,2,3,2,1,1,517,5,1,185,0.00254346966548368,2017
"MLI0530",501,61,4,4,4,3,4,4,3,2,3,2,508,0,1,16,0.049540245964933,2017
"MLI0531",501,71,3,0,1,0,3,1,3,3,3,3,508,0,1,16,0.049540245964933,2017
"MLI0532",501,65,2,0,4,2,4,1,3,0,1,3,508,3,1,16,0.049540245964933,2017
"MLI0533",501,66,0,1,1,0,3,1,3,2,2,3,508,0,1,16,0.049540245964933,2017
"MLI0534",507,50,2,3,3,1,3,1,2,1,1,1,500,2,1,233,0.00736021689522596,2017
"MLI0535",506,23,3,2,1,3,4,4,3,1,1,2,513,4,2,185,0.00254346966548368,2017
"MLI0536",504,30,2,0,0,2,3,4,2,1,2,2,504,2,2,32,0.0611532329622025,2017
"MLI0537",504,62,0,3,0,0,2,4,2,1,1,3,501,0,1,32,0.0611532329622025,2017
"MLI0538",506,18,3,2,1,2,4,2,3,2,1,2,502,4,2,185,0.00254346966548368,2017
"MLI0539",504,63,0,0,0,2,1,1,3,0,0,2,503,2,1,32,0.0611532329622025,2017
"MLI0540",504,35,0,0,1,0,3,1,2,2,2,2,511,0,2,32,0.0611532329622025,2017
"MLI0541",507,32,1,1,2,1,4,2,0,3,2,2,500,4,1,233,0.00736021689522596,2017
"MLI0542",507,20,0,3,0,0,2,1,1,2,2,1,500,0,2,233,0.00736021689522596,2017
"MLI0543",504,19,0,0,1,0,2,1,3,1,1,2,513,4,1,32,0.0611532329622025,2017
"MLI0544",504,37,0,0,0,0,0,1,0,3,3,3,9995,6,1,32,0.0611532329622025,2017
"MLI0545",504,43,3,0,0,3,4,1,1,0,0,1,503,0,2,32,0.0611532329622025,2017
"MLI0546",504,27,3,0,1,2,3,1,2,3,2,1,501,2,2,32,0.0611532329622025,2017
"MLI0547",507,37,2,3,2,2,4,5,0,2,2,2,518,1,2,233,0.00736021689522596,2017
"MLI0548",503,56,0,0,0,0,2,1,2,2,2,3,9995,0,2,9,0.0495318379683881,2017
"MLI0549",507,18,2,2,2,2,3,1,3,3,2,2,500,2,1,233,0.00736021689522596,2017
"MLI0550",503,24,0,3,2,0,3,1,2,1,2,2,513,4,2,9,0.0495318379683881,2017
"MLI0551",503,40,0,0,0,0,1,1,3,0,0,1,513,0,2,9,0.0495318379683881,2017
"MLI0552",505,45,0,4,0,0,3,1,3,1,1,1,505,1,1,109,0.0240549279862928,2017
"MLI0553",505,18,1,3,3,2,3,1,3,3,3,3,505,2,1,109,0.0240549279862928,2017
"MLI0554",505,20,0,0,0,0,2,2,2,1,1,3,505,0,2,109,0.0240549279862928,2017
"MLI0555",501,50,0,0,1,3,4,4,3,3,2,3,513,0,2,16,0.049540245964933,2017
"MLI0556",505,80,0,1,2,1,1,2,2,0,0,1,505,0,2,109,0.0240549279862928,2017
"MLI0557",506,43,0,2,0,1,2,1,3,2,1,1,517,3,1,185,0.00254346966548368,2017
"MLI0558",501,42,2,0,1,1,3,2,3,1,2,1,513,0,2,16,0.049540245964933,2017
"MLI0559",506,19,0,1,0,1,2,1,3,2,2,3,517,2,1,185,0.00254346966548368,2017
"MLI0560",501,30,4,4,4,3,4,5,3,2,2,2,513,0,2,16,0.049540245964933,2017
"MLI0561",501,34,0,0,0,0,3,1,3,2,1,1,513,2,2,16,0.049540245964933,2017
"MLI0562",503,45,0,0,0,0,4,1,3,9,9,9,9995,0,2,9,0.0495318379683881,2017
"MLI0563",502,71,1,0,2,0,3,1,3,1,0,2,501,0,1,16,0.13272089071165,2017
"MLI0564",502,18,1,4,4,0,4,1,2,1,1,1,501,2,1,16,0.13272089071165,2017
"MLI0565",502,44,0,2,0,1,3,1,3,1,9,9,501,0,2,16,0.13272089071165,2017
"MLI0566",503,75,0,2,0,0,2,1,3,0,0,2,513,0,1,9,0.0495318379683881,2017
"MLI0567",502,30,0,1,2,0,3,2,3,9,1,1,501,2,1,16,0.13272089071165,2017
"MLI0568",506,20,1,2,2,0,3,3,3,2,1,3,500,4,2,185,0.00254346966548368,2017
"MLI0569",505,58,0,2,0,0,2,5,3,0,0,0,505,0,2,109,0.0240549279862928,2017
"MLI0570",501,51,0,0,1,0,2,1,3,1,1,2,513,0,1,16,0.049540245964933,2017
"MLI0571",505,60,0,2,0,0,3,1,3,0,0,0,505,1,2,109,0.0240549279862928,2017
"MLI0572",503,37,0,0,0,0,2,1,3,2,2,2,9995,2,1,9,0.0495318379683881,2017
"MLI0573",503,32,0,3,0,0,2,5,3,1,1,2,513,2,1,9,0.0495318379683881,2017
"MLI0574",506,50,0,0,1,2,2,1,3,2,2,2,517,0,2,185,0.00254346966548368,2017
"MLI0575",501,67,0,0,0,0,1,1,2,1,1,1,516,6,1,16,0.049540245964933,2017
"MLI0576",505,40,0,2,1,0,1,2,2,1,1,1,505,1,1,109,0.0240549279862928,2017
"MLI0577",504,19,0,0,0,0,3,1,2,2,2,1,512,0,2,32,0.0611532329622025,2017
"MLI0578",504,23,0,0,0,0,0,1,3,0,1,0,512,2,1,32,0.0611532329622025,2017
"MLI0579",504,53,0,0,3,3,3,2,0,3,3,3,512,1,1,32,0.0611532329622025,2017
"MLI0580",503,54,0,0,0,0,1,4,3,1,1,0,9995,0,1,9,0.0495318379683881,2017
"MLI0581",504,30,0,2,0,0,3,1,2,2,2,2,512,0,2,32,0.0611532329622025,2017
"MLI0582",505,37,0,0,0,0,2,4,3,3,2,3,505,1,1,109,0.0240549279862928,2017
"MLI0583",501,45,0,0,0,1,2,4,3,1,1,1,513,2,1,16,0.049540245964933,2017
"MLI0584",504,56,0,4,3,0,0,1,3,1,1,1,512,1,1,32,0.0611532329622025,2017
"MLI0585",501,48,0,0,2,2,1,1,3,1,1,2,513,1,1,16,0.049540245964933,2017
"MLI0586",502,35,2,4,3,0,4,2,3,0,1,2,501,0,2,16,0.13272089071165,2017
"MLI0587",502,28,1,0,0,0,3,1,1,1,1,1,501,0,1,16,0.13272089071165,2017
"MLI0588",502,39,3,0,1,0,3,2,2,9,9,9,501,0,2,16,0.13272089071165,2017
"MLI0589",502,55,2,2,2,0,4,4,3,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0590",504,20,0,0,0,2,3,1,2,2,2,1,512,1,2,32,0.0611532329622025,2017
"MLI0591",504,45,0,2,0,2,2,1,3,0,0,0,512,0,2,32,0.0611532329622025,2017
"MLI0592",504,51,0,2,0,0,3,1,2,2,2,2,512,1,1,32,0.0611532329622025,2017
"MLI0593",503,48,3,2,0,0,2,2,3,1,8,1,501,0,2,9,0.0495318379683881,2017
"MLI0594",503,20,0,0,0,0,1,3,3,2,2,2,513,3,2,9,0.0495318379683881,2017
"MLI0595",503,27,2,3,3,1,3,4,3,9,9,9,9995,4,2,9,0.0495318379683881,2017
"MLI0596",503,45,3,0,0,0,4,1,3,0,0,0,513,0,2,9,0.0495318379683881,2017
"MLI0597",503,22,0,0,0,1,2,1,3,1,1,3,501,7,1,9,0.0495318379683881,2017
"MLI0598",503,59,0,0,0,0,0,1,3,2,1,2,501,8,1,9,0.0495318379683881,2017
"MLI0599",503,47,0,3,2,0,3,1,3,9,9,1,9995,0,1,9,0.0495318379683881,2017
"MLI0600",503,27,0,0,0,2,2,1,0,1,2,1,515,6,1,9,0.0495318379683881,2017
"MLI0601",501,18,0,0,0,0,2,1,2,2,1,2,509,3,2,16,0.049540245964933,2017
"MLI0602",501,21,1,3,0,4,4,1,0,1,2,1,513,4,2,16,0.049540245964933,2017
"MLI0603",501,26,0,0,0,0,0,1,2,2,1,3,501,3,2,16,0.049540245964933,2017
"MLI0604",502,18,0,0,1,2,2,2,3,1,2,1,501,0,2,16,0.13272089071165,2017
"MLI0605",502,45,0,0,2,0,3,1,1,1,1,1,501,8,1,16,0.13272089071165,2017
"MLI0606",502,56,0,0,0,0,2,1,3,1,1,1,507,0,1,16,0.13272089071165,2017
"MLI0607",501,23,0,0,0,0,0,4,3,1,2,3,501,6,1,16,0.049540245964933,2017
"MLI0608",502,47,0,0,0,0,1,2,3,0,0,0,501,0,1,16,0.13272089071165,2017
"MLI0609",501,19,0,0,0,0,0,1,3,0,0,1,501,4,1,16,0.049540245964933,2017
"MLI0610",505,60,2,3,3,1,3,5,3,0,0,0,505,0,1,109,0.0240549279862928,2017
"MLI0611",505,38,0,0,0,0,2,4,3,1,2,2,505,1,2,109,0.0240549279862928,2017
"MLI0612",501,26,2,3,3,3,4,5,3,2,2,2,513,2,1,16,0.049540245964933,2017
"MLI0613",505,30,0,0,0,0,4,1,3,1,2,0,505,1,1,109,0.0240549279862928,2017
"MLI0614",504,20,1,3,0,0,0,1,1,2,2,3,501,0,1,32,0.0611532329622025,2017
"MLI0615",501,60,0,0,1,0,3,4,3,1,1,1,501,0,2,16,0.049540245964933,2017
"MLI0616",504,30,0,0,0,0,2,1,3,9,9,1,501,1,1,32,0.0611532329622025,2017
"MLI0617",505,36,0,0,0,1,2,1,1,1,1,2,505,9,2,109,0.0240549279862928,2017
"MLI0618",504,50,0,4,2,0,4,1,2,2,2,2,513,0,2,32,0.0611532329622025,2017
"MLI0619",504,35,0,0,0,0,0,1,0,1,1,2,513,1,2,32,0.0611532329622025,2017
"MLI0620",507,23,0,0,0,0,2,1,0,1,3,3,500,1,2,233,0.00736021689522596,2017
"MLI0621",507,24,0,0,0,0,2,1,1,1,1,1,500,6,1,233,0.00736021689522596,2017
"MLI0622",502,75,1,2,2,1,3,4,1,1,1,2,516,0,2,16,0.13272089071165,2017
"MLI0623",502,29,1,0,0,0,2,1,2,1,1,1,501,0,1,16,0.13272089071165,2017
"MLI0624",502,23,0,0,0,0,2,1,2,2,2,3,516,0,2,16,0.13272089071165,2017
"MLI0625",502,27,0,0,2,0,3,4,3,1,1,1,513,3,2,16,0.13272089071165,2017
"MLI0626",505,21,1,3,1,2,3,1,0,3,3,3,505,0,2,109,0.0240549279862928,2017
"MLI0627",505,28,0,0,0,0,0,2,3,1,1,1,505,1,1,109,0.0240549279862928,2017
"MLI0628",501,51,0,2,2,3,3,1,3,1,1,2,516,1,1,16,0.049540245964933,2017
"MLI0629",505,30,0,0,1,0,3,1,3,0,0,0,505,1,2,109,0.0240549279862928,2017
"MLI0630",507,50,0,0,0,0,2,1,1,3,3,3,500,3,1,233,0.00736021689522596,2017
"MLI0631",504,45,0,2,0,0,4,1,2,2,2,2,513,1,1,32,0.0611532329622025,2017
"MLI0632",507,37,2,3,3,3,4,1,0,2,2,2,500,5,2,233,0.00736021689522596,2017
"MLI0633",504,31,0,4,0,0,2,5,3,1,1,1,513,0,2,32,0.0611532329622025,2017
"MLI0634",505,30,0,0,0,0,0,2,3,1,2,2,505,0,1,109,0.0240549279862928,2017
"MLI0635",504,40,2,2,2,3,4,1,3,0,0,0,513,1,2,32,0.0611532329622025,2017
"MLI0636",504,66,2,4,0,0,0,1,3,2,2,3,513,1,1,32,0.0611532329622025,2017
"MLI0637",507,34,0,2,0,1,2,1,0,1,1,2,500,6,1,233,0.00736021689522596,2017
"MLI0638",507,22,0,2,2,0,2,5,1,2,2,1,500,0,2,233,0.00736021689522596,2017
"MLI0639",502,21,0,0,0,0,1,1,3,0,0,1,501,0,1,16,0.13272089071165,2017
"MLI0640",502,29,0,0,0,0,3,2,3,3,3,2,501,0,2,16,0.13272089071165,2017
"MLI0641",502,31,0,0,0,0,1,1,3,2,2,2,510,2,1,16,0.13272089071165,2017
"MLI0642",502,45,0,0,1,0,2,2,3,2,2,2,516,1,1,16,0.13272089071165,2017
"MLI0643",506,53,2,3,2,1,4,1,3,3,3,3,517,0,1,185,0.00254346966548368,2017
"MLI0644",506,42,3,4,0,3,3,2,3,1,2,3,517,4,1,185,0.00254346966548368,2017
"MLI0645",507,23,2,3,3,3,3,1,0,2,2,2,500,7,1,233,0.00736021689522596,2017
"MLI0646",503,40,0,0,0,0,3,1,3,3,3,3,515,0,2,9,0.0495318379683881,2017
"MLI0647",503,49,0,1,2,0,3,4,3,0,0,0,501,0,2,9,0.0495318379683881,2017
"MLI0648",503,40,0,0,0,0,0,2,3,1,1,2,515,0,2,9,0.0495318379683881,2017
"MLI0649",503,27,0,0,0,1,0,1,2,2,2,2,501,0,2,9,0.0495318379683881,2017
"MLI0650",507,55,0,0,0,0,0,1,2,3,3,3,500,5,1,233,0.00736021689522596,2017
"MLI0651",502,43,2,1,1,0,3,4,2,2,2,2,501,0,1,16,0.13272089071165,2017
"MLI0652",502,40,3,0,0,0,3,1,3,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0653",503,55,0,2,0,0,3,1,3,9,9,0,515,0,1,9,0.0495318379683881,2017
"MLI0654",502,28,0,0,2,0,4,1,3,2,2,1,513,0,2,16,0.13272089071165,2017
"MLI0655",503,20,0,3,0,0,0,1,3,0,1,1,501,3,1,9,0.0495318379683881,2017
"MLI0656",502,53,2,2,2,0,3,3,3,2,2,2,516,0,2,16,0.13272089071165,2017
"MLI0657",506,20,3,2,1,3,4,1,3,2,1,2,517,0,2,185,0.00254346966548368,2017
"MLI0658",506,52,2,3,1,2,3,1,3,1,2,1,517,0,2,185,0.00254346966548368,2017
"MLI0659",503,52,0,0,0,0,0,4,2,2,2,2,501,1,1,9,0.0495318379683881,2017
"MLI0660",503,20,0,0,3,0,2,1,3,0,0,0,515,2,1,9,0.0495318379683881,2017
"MLI0661",501,50,1,3,3,4,3,1,1,1,1,2,516,1,2,16,0.049540245964933,2017
"MLI0662",501,30,0,0,0,0,4,5,3,2,2,2,516,0,2,16,0.049540245964933,2017
"MLI0663",501,44,0,1,1,0,2,4,3,2,2,2,516,1,2,16,0.049540245964933,2017
"MLI0664",501,29,0,0,0,0,0,2,0,1,1,2,516,0,2,16,0.049540245964933,2017
"MLI0665",504,47,0,4,0,0,4,1,3,2,1,2,501,0,2,32,0.0611532329622025,2017
"MLI0666",504,32,2,4,0,0,0,1,3,2,2,1,501,0,2,32,0.0611532329622025,2017
"MLI0667",504,20,0,2,0,0,2,2,2,2,2,1,501,0,1,32,0.0611532329622025,2017
"MLI0668",504,66,3,0,3,2,2,4,3,0,0,0,501,0,1,32,0.0611532329622025,2017
"MLI0669",506,45,3,3,1,3,4,1,3,3,1,1,517,0,1,185,0.00254346966548368,2017
"MLI0670",506,25,1,3,2,3,2,1,3,2,1,1,517,2,1,185,0.00254346966548368,2017
"MLI0671",505,22,0,0,0,0,0,4,3,1,2,1,505,6,2,109,0.0240549279862928,2017
"MLI0672",505,44,1,4,1,3,3,1,3,0,0,0,505,1,1,109,0.0240549279862928,2017
"MLI0673",505,32,0,2,1,0,1,1,3,1,1,1,505,1,2,109,0.0240549279862928,2017
"MLI0674",505,43,3,4,3,2,3,5,3,2,1,1,505,0,1,109,0.0240549279862928,2017
"MLI0675",506,30,2,2,1,2,4,1,3,1,2,3,517,0,2,185,0.00254346966548368,2017
"MLI0676",504,55,0,2,0,0,2,2,2,1,1,1,501,0,1,32,0.0611532329622025,2017
"MLI0677",504,31,3,3,3,0,3,1,3,0,0,1,501,0,2,32,0.0611532329622025,2017
"MLI0678",501,60,0,0,0,0,2,4,3,1,1,2,516,3,1,16,0.049540245964933,2017
"MLI0679",504,40,4,3,3,4,4,1,3,0,0,0,501,1,2,32,0.0611532329622025,2017
"MLI0680",505,35,0,0,0,0,0,5,3,0,0,1,505,0,2,109,0.0240549279862928,2017
"MLI0681",504,47,3,4,0,0,3,1,3,1,1,1,501,0,1,32,0.0611532329622025,2017
"MLI0682",505,30,0,3,0,0,3,1,0,0,1,1,505,1,2,109,0.0240549279862928,2017
"MLI0683",501,73,0,0,0,0,0,1,1,3,3,3,516,0,1,16,0.049540245964933,2017
"MLI0684",505,19,0,0,0,0,2,5,2,1,2,2,505,1,1,109,0.0240549279862928,2017
"MLI0685",501,61,0,0,3,0,3,1,1,2,2,3,516,3,1,16,0.049540245964933,2017
"MLI0686",505,24,0,3,2,1,2,2,3,9,9,9,505,1,1,109,0.0240549279862928,2017
"MLI0687",506,36,2,4,1,3,4,1,3,1,2,1,517,1,2,185,0.00254346966548368,2017
"MLI0688",501,67,3,2,4,4,4,1,3,1,1,2,516,2,1,16,0.049540245964933,2017
"MLI0689",503,56,0,0,0,0,3,5,3,1,1,0,515,1,2,9,0.0495318379683881,2017
"MLI0690",503,50,0,0,1,0,1,3,2,2,2,3,515,0,2,9,0.0495318379683881,2017
"MLI0691",503,52,0,0,3,0,4,5,3,9,9,9,515,0,2,9,0.0495318379683881,2017
"MLI0692",503,35,0,0,0,0,0,4,1,1,1,1,515,3,2,9,0.0495318379683881,2017
"MLI0693",507,40,2,3,2,2,4,2,0,3,2,2,518,0,1,233,0.00736021689522596,2017
"MLI0694",502,60,0,0,0,0,2,1,3,1,1,1,501,5,1,16,0.13272089071165,2017
"MLI0695",502,36,1,2,1,3,3,2,1,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0696",502,23,0,0,0,0,3,3,3,0,0,1,501,0,1,16,0.13272089071165,2017
"MLI0697",503,32,0,1,1,0,2,2,3,2,2,2,515,2,1,9,0.0495318379683881,2017
"MLI0698",502,42,2,1,2,0,3,1,3,0,0,0,501,2,1,16,0.13272089071165,2017
"MLI0699",505,37,3,3,3,3,3,5,3,2,2,2,505,0,1,109,0.0240549279862928,2017
"MLI0700",505,52,0,3,3,2,2,2,3,9,1,3,505,1,2,109,0.0240549279862928,2017
"MLI0701",503,20,0,0,0,0,2,1,3,3,3,3,515,3,1,9,0.0495318379683881,2017
"MLI0702",507,44,2,2,2,2,3,4,2,2,2,2,517,0,2,233,0.00736021689522596,2017
"MLI0703",505,40,0,0,0,0,3,1,3,2,2,2,505,1,1,109,0.0240549279862928,2017
"MLI0704",505,20,0,0,0,0,1,4,3,1,1,2,505,1,2,109,0.0240549279862928,2017
"MLI0705",503,48,0,0,0,0,2,1,3,1,1,2,515,0,1,9,0.0495318379683881,2017
"MLI0706",503,41,0,0,0,0,2,1,3,9,9,2,515,1,1,9,0.0495318379683881,2017
"MLI0707",502,60,0,0,0,0,2,1,2,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0708",502,51,0,0,1,0,2,2,3,1,1,9,501,0,1,16,0.13272089071165,2017
"MLI0709",502,50,0,2,2,2,4,4,3,1,1,1,501,2,2,16,0.13272089071165,2017
"MLI0710",502,70,0,0,0,0,0,1,3,1,1,1,516,0,2,16,0.13272089071165,2017
"MLI0711",505,40,3,3,0,3,3,5,1,1,2,1,505,2,2,109,0.0240549279862928,2017
"MLI0712",507,40,3,3,3,2,4,2,0,2,2,2,518,0,2,233,0.00736021689522596,2017
"MLI0713",505,35,0,0,0,0,3,1,3,2,2,2,505,0,2,109,0.0240549279862928,2017
"MLI0714",505,47,0,0,0,0,2,3,3,2,2,0,505,0,1,109,0.0240549279862928,2017
"MLI0715",507,26,0,3,1,0,4,1,3,3,3,1,517,0,1,233,0.00736021689522596,2017
"MLI0716",505,46,0,0,0,0,1,2,2,2,1,1,505,1,1,109,0.0240549279862928,2017
"MLI0717",507,20,2,2,2,1,3,3,1,2,2,2,517,0,2,233,0.00736021689522596,2017
"MLI0718",507,35,3,3,3,3,4,1,2,2,2,2,518,0,1,233,0.00736021689522596,2017
"MLI0719",507,45,2,1,2,2,4,3,2,1,1,1,517,0,1,233,0.00736021689522596,2017
"MLI0720",503,35,0,0,1,0,2,1,3,2,2,3,515,3,2,9,0.0495318379683881,2017
"MLI0721",503,25,0,0,0,0,2,1,3,0,0,0,515,0,2,9,0.0495318379683881,2017
"MLI0722",507,38,3,3,3,3,4,1,3,2,2,2,518,0,2,233,0.00736021689522596,2017
"MLI0723",503,36,0,0,0,1,3,1,0,9,9,9,501,0,2,9,0.0495318379683881,2017
"MLI0724",502,27,0,0,0,0,2,2,3,1,2,1,516,3,1,16,0.13272089071165,2017
"MLI0725",503,30,0,0,0,0,0,1,3,0,0,1,515,0,2,9,0.0495318379683881,2017
"MLI0726",502,35,0,0,0,0,3,4,3,0,0,0,501,2,1,16,0.13272089071165,2017
"MLI0727",502,23,1,0,0,1,3,2,3,2,1,1,501,1,2,16,0.13272089071165,2017
"MLI0728",502,56,0,0,0,0,1,1,1,1,1,1,516,0,1,16,0.13272089071165,2017
"MLI0729",506,65,3,2,1,3,4,1,2,9,9,2,517,2,1,185,0.00254346966548368,2017
"MLI0730",506,50,0,2,0,1,3,2,3,3,9,2,517,0,1,185,0.00254346966548368,2017
"MLI0731",501,40,2,3,2,1,4,1,3,3,1,2,516,3,2,16,0.049540245964933,2017
