"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI1052",506,30,4,1,1,1,4,4,3,2,1,1,517,4,2,513,0.00239150816476024,2022
"MLI1053",501,41,0,0,0,1,2,4,1,1,1,1,515,0,2,51,0.0677829536032446,2022
"MLI1054",501,58,4,0,3,0,4,4,3,9,9,9,515,0,2,51,0.0677829536032446,2022
"MLI1055",501,40,0,0,0,0,4,4,3,0,0,0,500,3,2,51,0.0677829536032446,2022
"MLI1056",501,50,3,4,0,4,4,3,0,3,3,3,515,0,2,51,0.0677829536032446,2022
"MLI1057",506,49,1,1,1,4,3,4,3,1,1,1,517,1,1,513,0.00239150816476024,2022
"MLI1058",506,43,4,4,4,4,4,4,3,3,3,3,517,4,1,513,0.00239150816476024,2022
"MLI1059",506,18,2,3,1,3,3,1,3,0,1,1,517,4,2,513,0.00239150816476024,2022
"MLI1060",506,39,1,1,2,3,1,4,1,1,1,1,517,7,1,513,0.00239150816476024,2022
"MLI1061",501,74,0,0,0,0,1,4,3,1,1,2,500,0,1,51,0.0677829536032446,2022
"MLI1062",501,30,2,0,2,3,2,4,3,0,0,3,515,3,1,51,0.0677829536032446,2022
"MLI1063",501,69,0,4,0,2,0,3,3,0,2,9,515,0,1,51,0.0677829536032446,2022
"MLI1064",501,64,4,0,4,0,4,4,3,9,2,3,515,0,1,51,0.0677829536032446,2022
"MLI1065",502,68,3,0,2,3,4,4,3,0,0,0,500,0,1,77,0.238176564560548,2022
"MLI1066",502,87,2,0,4,4,4,4,3,0,0,0,500,0,1,77,0.238176564560548,2022
"MLI1067",502,52,0,2,0,0,3,4,3,1,1,1,500,2,1,77,0.238176564560548,2022
"MLI1068",502,60,0,1,0,0,1,4,3,0,0,1,500,0,1,77,0.238176564560548,2022
"MLI1069",506,62,4,3,3,4,4,4,3,2,2,2,517,0,1,513,0.00239150816476024,2022
"MLI1070",506,20,4,1,0,1,4,3,3,2,1,1,517,2,2,513,0.00239150816476024,2022
"MLI1071",506,20,4,4,4,4,4,4,3,3,3,3,517,0,2,513,0.00239150816476024,2022
"MLI1072",502,33,3,0,0,0,3,4,3,0,0,0,500,1,2,77,0.238176564560548,2022
"MLI1073",502,45,3,0,2,0,4,4,3,1,2,0,500,0,2,77,0.238176564560548,2022
"MLI1074",506,49,4,1,4,3,4,4,3,1,1,1,517,0,2,513,0.00239150816476024,2022
"MLI1075",502,50,0,1,2,0,1,4,3,0,9,1,500,2,2,77,0.238176564560548,2022
"MLI1076",506,36,2,2,2,2,2,4,2,1,1,3,517,1,1,513,0.00239150816476024,2022
"MLI1077",502,55,2,3,0,0,3,4,3,9,9,1,500,0,2,77,0.238176564560548,2022
"MLI1078",506,19,4,4,4,4,4,4,3,3,3,3,517,0,1,513,0.00239150816476024,2022
"MLI1079",506,45,3,1,3,3,4,4,3,1,1,1,517,1,1,513,0.00239150816476024,2022
"MLI1080",506,39,4,1,1,1,4,4,3,2,1,0,517,1,2,513,0.00239150816476024,2022
"MLI1081",503,45,0,0,2,0,4,4,3,0,1,1,9995,2,1,80,0.0571139595521401,2022
"MLI1082",503,35,0,0,0,0,0,4,3,1,1,1,9995,0,2,80,0.0571139595521401,2022
"MLI1083",503,44,0,0,0,0,3,4,3,2,2,3,500,0,2,80,0.0571139595521401,2022
"MLI1084",503,38,0,2,0,0,2,4,3,1,1,2,9995,0,2,80,0.0571139595521401,2022
"MLI1085",501,47,0,0,0,0,2,4,3,1,1,1,511,3,2,51,0.0677829536032446,2022
"MLI1086",501,48,4,4,4,4,4,4,3,0,0,0,515,2,2,51,0.0677829536032446,2022
"MLI1087",501,27,0,2,0,3,2,4,3,3,3,3,515,2,2,51,0.0677829536032446,2022
"MLI1088",503,57,3,0,0,0,0,4,3,1,1,1,500,2,1,80,0.0571139595521401,2022
"MLI1089",503,30,0,0,0,0,0,4,3,0,1,0,9995,0,2,80,0.0571139595521401,2022
"MLI1090",501,67,2,3,0,2,3,4,3,0,9,1,515,0,2,51,0.0677829536032446,2022
"MLI1091",503,55,0,0,0,0,0,4,3,1,1,2,9995,0,1,80,0.0571139595521401,2022
"MLI1092",502,45,0,0,0,0,1,4,3,9,9,1,500,0,2,77,0.238176564560548,2022
"MLI1093",502,55,2,0,2,0,4,4,3,9,9,9,500,0,1,77,0.238176564560548,2022
"MLI1094",502,56,3,0,0,0,3,3,3,2,9,1,500,0,1,77,0.238176564560548,2022
"MLI1095",502,44,4,0,0,0,4,4,3,1,2,2,500,0,1,77,0.238176564560548,2022
"MLI1096",503,53,0,0,0,0,3,4,3,2,2,2,500,2,1,80,0.0571139595521401,2022
"MLI1097",502,22,1,0,0,0,0,4,3,1,1,1,500,0,2,77,0.238176564560548,2022
"MLI1098",501,56,4,4,4,4,4,3,3,0,0,3,515,0,1,51,0.0677829536032446,2022
"MLI1099",501,39,0,0,0,0,0,4,3,1,2,1,515,0,1,51,0.0677829536032446,2022
"MLI1100",502,42,4,0,3,4,4,2,3,1,2,1,500,0,2,77,0.238176564560548,2022
"MLI1101",501,32,2,2,0,0,0,4,3,1,2,0,515,2,1,51,0.0677829536032446,2022
"MLI1102",501,50,3,3,3,2,3,4,3,1,0,2,515,0,1,51,0.0677829536032446,2022
"MLI1103",502,35,1,0,0,1,1,4,3,1,2,1,500,2,1,77,0.238176564560548,2022
"MLI1104",502,55,0,0,0,0,2,4,3,1,1,1,500,0,2,77,0.238176564560548,2022
"MLI1105",506,42,2,2,2,2,3,4,3,2,1,1,516,4,2,513,0.00239150816476024,2022
"MLI1106",506,29,0,0,0,0,4,4,3,0,3,3,516,0,2,513,0.00239150816476024,2022
"MLI1107",506,29,4,1,1,1,4,4,3,2,1,1,516,2,1,513,0.00239150816476024,2022
"MLI1108",506,18,2,4,0,4,4,4,3,0,0,0,516,4,1,513,0.00239150816476024,2022
"MLI1109",506,27,4,2,2,4,4,4,3,2,2,2,516,6,2,513,0.00239150816476024,2022
"MLI1110",506,27,4,1,1,2,4,4,3,2,1,0,516,2,2,513,0.00239150816476024,2022
"MLI1111",503,25,0,2,0,0,3,4,3,1,2,2,514,2,2,80,0.0571139595521401,2022
"MLI1112",502,43,0,0,0,2,2,4,3,1,1,2,514,5,1,77,0.238176564560548,2022
"MLI1113",502,37,0,0,0,0,2,4,3,1,9,2,500,4,1,77,0.238176564560548,2022
"MLI1114",502,47,0,0,0,3,4,1,3,9,9,3,508,5,1,77,0.238176564560548,2022
"MLI1115",502,33,2,0,0,1,3,4,3,1,1,1,508,0,2,77,0.238176564560548,2022
"MLI1116",506,19,0,0,4,4,4,4,3,3,3,3,516,0,2,513,0.00239150816476024,2022
"MLI1117",502,53,0,0,0,0,0,4,3,0,0,0,508,2,2,77,0.238176564560548,2022
"MLI1118",501,44,0,4,3,0,3,4,3,1,1,3,515,0,1,51,0.0677829536032446,2022
"MLI1119",501,57,1,0,3,0,4,1,3,1,1,1,515,2,1,51,0.0677829536032446,2022
"MLI1120",501,50,3,2,2,3,3,3,3,2,2,2,515,0,2,51,0.0677829536032446,2022
"MLI1121",502,37,0,0,0,0,4,4,3,9,9,1,509,2,1,77,0.238176564560548,2022
"MLI1122",501,66,2,3,4,0,4,1,3,2,2,3,515,0,1,51,0.0677829536032446,2022
"MLI1123",502,39,0,0,0,0,2,4,3,0,0,1,510,6,2,77,0.238176564560548,2022
"MLI1124",502,35,2,0,0,0,2,4,3,1,2,2,508,0,2,77,0.238176564560548,2022
"MLI1125",506,39,0,2,4,4,4,3,3,3,3,3,516,0,1,513,0.00239150816476024,2022
"MLI1126",502,40,0,0,0,4,0,4,3,0,0,2,508,5,1,77,0.238176564560548,2022
"MLI1127",501,57,2,3,3,2,3,4,3,0,0,0,515,0,1,51,0.0677829536032446,2022
"MLI1128",501,44,3,2,3,0,4,4,2,9,9,9,515,0,2,51,0.0677829536032446,2022
"MLI1129",501,32,0,0,2,0,4,4,3,1,1,1,515,0,2,51,0.0677829536032446,2022
"MLI1130",501,18,0,0,1,0,1,4,3,1,1,1,500,2,2,51,0.0677829536032446,2022
"MLI1131",503,23,0,0,0,0,2,4,3,1,1,1,500,5,2,80,0.0571139595521401,2022
"MLI1132",506,27,4,1,1,1,4,4,3,2,1,1,512,1,2,513,0.00239150816476024,2022
"MLI1133",503,35,0,4,4,0,4,4,3,2,2,1,500,0,1,80,0.0571139595521401,2022
"MLI1134",503,27,0,1,2,0,0,4,3,9,1,9,500,0,2,80,0.0571139595521401,2022
"MLI1135",501,65,2,3,3,3,3,3,2,1,2,3,515,0,1,51,0.0677829536032446,2022
"MLI1136",501,54,0,0,1,0,0,1,3,2,2,2,515,0,1,51,0.0677829536032446,2022
"MLI1137",501,75,0,3,2,2,3,4,3,0,2,2,515,0,1,51,0.0677829536032446,2022
"MLI1138",501,52,0,0,0,0,3,5,3,0,0,0,515,0,1,51,0.0677829536032446,2022
"MLI1139",501,20,1,0,0,0,3,4,1,2,1,1,508,2,2,51,0.0677829536032446,2022
"MLI1140",501,38,2,3,2,1,3,4,3,1,2,2,500,0,2,51,0.0677829536032446,2022
"MLI1141",501,26,4,1,4,4,4,3,3,0,0,2,515,2,2,51,0.0677829536032446,2022
"MLI1142",501,40,0,0,0,1,3,4,3,9,9,9,9995,0,2,51,0.0677829536032446,2022
"MLI1143",502,27,0,0,0,2,2,4,3,9,1,1,515,2,2,77,0.238176564560548,2022
"MLI1144",502,36,2,3,0,2,4,3,0,3,3,3,515,0,2,77,0.238176564560548,2022
"MLI1145",502,45,0,0,0,3,3,4,3,2,2,0,507,0,2,77,0.238176564560548,2022
"MLI1146",502,57,0,0,0,0,0,9,3,9,9,1,508,5,1,77,0.238176564560548,2022
"MLI1147",502,48,0,3,1,4,1,4,3,0,0,2,515,0,1,77,0.238176564560548,2022
"MLI1148",502,72,3,0,4,0,4,4,3,0,2,2,516,2,1,77,0.238176564560548,2022
"MLI1149",502,37,3,0,3,4,4,4,3,0,2,2,9990,3,1,77,0.238176564560548,2022
"MLI1150",508,41,2,4,2,2,4,5,0,2,2,3,517,4,1,493,0.00376173876133628,2022
"MLI1151",508,22,0,4,3,2,3,2,1,3,2,3,517,2,1,493,0.00376173876133628,2022
"MLI1152",508,25,2,4,3,4,4,1,3,1,2,3,517,0,2,493,0.00376173876133628,2022
"MLI1153",508,51,0,4,2,4,2,2,1,3,3,3,517,5,1,493,0.00376173876133628,2022
"MLI1154",508,34,0,4,3,2,4,4,1,3,2,3,517,3,2,493,0.00376173876133628,2022
"MLI1155",508,54,0,3,2,2,4,4,3,1,2,2,517,3,2,493,0.00376173876133628,2022
"MLI1156",501,49,3,3,3,0,4,4,3,0,0,0,500,0,1,51,0.0677829536032446,2022
"MLI1157",508,28,2,4,2,3,4,1,0,1,1,2,517,0,2,493,0.00376173876133628,2022
"MLI1158",501,35,1,2,1,1,1,4,3,0,0,0,500,0,1,51,0.0677829536032446,2022
"MLI1159",501,42,0,3,0,0,4,1,0,1,1,0,500,0,2,51,0.0677829536032446,2022
"MLI1160",501,35,3,4,0,0,4,4,3,9,9,9,500,0,2,51,0.0677829536032446,2022
"MLI1161",508,35,2,4,2,3,4,1,1,2,3,3,517,8,1,493,0.00376173876133628,2022
"MLI1162",501,29,0,0,1,0,1,4,1,1,1,1,500,1,2,51,0.0677829536032446,2022
"MLI1163",501,43,0,3,3,0,3,3,2,0,0,0,506,0,2,51,0.0677829536032446,2022
"MLI1164",501,31,2,0,1,0,4,4,3,0,1,1,515,0,1,51,0.0677829536032446,2022
"MLI1165",501,54,4,0,3,2,4,4,3,3,2,2,500,2,1,51,0.0677829536032446,2022
"MLI1166",505,67,3,0,2,3,3,3,3,2,2,2,504,2,1,1783,0.0311674084375282,2022
"MLI1167",505,18,4,4,4,4,4,4,3,3,3,3,504,4,2,1783,0.0311674084375282,2022
"MLI1168",505,35,3,0,0,0,3,4,3,2,2,2,504,6,2,1783,0.0311674084375282,2022
"MLI1169",505,43,2,4,4,4,4,4,3,3,3,3,504,4,1,1783,0.0311674084375282,2022
"MLI1170",505,27,2,0,0,4,4,1,0,3,3,3,504,5,2,1783,0.0311674084375282,2022
"MLI1171",505,40,4,3,3,3,4,1,3,2,2,2,504,0,1,1783,0.0311674084375282,2022
"MLI1172",505,44,4,4,4,4,4,4,3,2,2,2,504,0,2,1783,0.0311674084375282,2022
"MLI1173",505,18,4,0,2,4,4,1,3,0,3,3,504,2,1,1783,0.0311674084375282,2022
"MLI1174",508,40,0,0,0,0,0,4,0,1,3,3,517,5,1,493,0.00376173876133628,2022
"MLI1175",508,43,0,4,4,0,2,4,0,9,1,1,517,0,1,493,0.00376173876133628,2022
"MLI1176",508,58,0,4,4,0,3,3,0,3,3,3,517,0,2,493,0.00376173876133628,2022
"MLI1177",508,30,0,4,2,2,4,4,0,1,1,1,517,0,1,493,0.00376173876133628,2022
"MLI1178",509,30,0,3,0,2,4,1,1,0,1,1,508,6,2,65,55.1076183612029,2022
"MLI1179",508,26,2,3,4,3,4,4,3,1,2,3,517,3,2,493,0.00376173876133628,2022
"MLI1180",508,22,0,3,4,2,4,1,0,3,1,3,517,2,2,493,0.00376173876133628,2022
"MLI1181",508,32,0,4,4,4,2,2,0,1,1,2,517,0,1,493,0.00376173876133628,2022
"MLI1182",508,40,0,3,4,3,2,4,0,1,1,1,517,0,2,493,0.00376173876133628,2022
"MLI1183",505,37,4,0,4,0,4,1,2,3,3,3,504,6,1,1783,0.0311674084375282,2022
"MLI1184",505,23,4,4,3,4,4,1,3,3,3,3,504,0,2,1783,0.0311674084375282,2022
"MLI1185",505,22,4,2,3,0,4,4,2,2,2,2,504,6,2,1783,0.0311674084375282,2022
"MLI1186",505,63,4,0,3,4,4,1,3,3,3,3,504,0,1,1783,0.0311674084375282,2022
"MLI1187",509,58,0,0,3,3,4,3,1,1,1,1,512,0,2,65,55.1076183612029,2022
"MLI1188",505,45,4,1,4,2,4,9,3,0,0,0,504,2,2,1783,0.0311674084375282,2022
"MLI1189",505,43,4,3,4,3,4,4,2,2,2,2,504,2,1,1783,0.0311674084375282,2022
"MLI1190",505,18,4,4,4,4,4,1,3,0,3,3,504,0,2,1783,0.0311674084375282,2022
"MLI1191",505,57,3,3,3,3,4,4,2,2,2,2,504,1,1,1783,0.0311674084375282,2022
"MLI1192",505,62,4,2,4,4,4,1,3,3,3,3,504,0,1,1783,0.0311674084375282,2022
"MLI1193",505,32,3,4,3,4,4,1,3,1,2,2,504,1,1,1783,0.0311674084375282,2022
"MLI1194",505,36,4,4,2,4,4,1,3,2,2,3,504,0,2,1783,0.0311674084375282,2022
"MLI1195",505,20,0,0,0,4,4,1,3,3,3,3,503,8,1,1783,0.0311674084375282,2022
"MLI1196",505,52,0,0,0,0,2,4,3,2,2,2,504,5,2,1783,0.0311674084375282,2022
"MLI1197",502,27,0,0,0,0,2,4,3,2,1,1,512,7,2,77,0.238176564560548,2022
"MLI1198",506,40,0,0,4,2,4,4,3,3,3,3,516,0,2,513,0.00239150816476024,2022
"MLI1199",506,35,0,0,2,0,3,4,3,2,2,3,516,3,2,513,0.00239150816476024,2022
"MLI1200",506,35,0,0,0,0,1,1,3,2,3,2,516,2,2,513,0.00239150816476024,2022
